Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
1,James Abankwah,ieIRL,"DF,MF",Udinese,20,2004,6,0,88,1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,3,4,1,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches
2,Saud Abdulhamid,saKSA,DF,Roma,25,1999,4,2,205,2.3,0,1,1,0,0,0,0,0,0,0,0.2,0.2,6,9,26,0,0.44,0.44,0,0.44,0.01,0.08,0.09,0.01,0.09,Matches
3,Oliver Abildgaard,dkDEN,MF,Como,28,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
4,Tammy Abraham,engENG,FW,Roma,26,1997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,Matches
5,Tammy Abraham,engENG,FW,Milan,26,1997,28,12,"1,183",13.1,3,4,7,2,1,2,1,0,7.1,5.4,2.2,7.6,8,26,69,0.23,0.3,0.53,0.15,0.46,0.54,0.16,0.7,0.41,0.58,Matches
6,Federico Accornero,itITA,MF,Genoa,20,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7,Francesco Acerbi,itITA,DF,Inter,36,1988,23,20,"1,710",19,0,1,1,0,0,0,0,0,0.4,0.4,0.6,1,19,62,22,0,0.05,0.05,0,0.05,0.02,0.03,0.05,0.02,0.05,Matches
8,Che Adams,sctSCO,FW,Torino,28,1996,36,30,"2,652",29.5,9,3,12,9,0,1,2,0,9,8.2,2,10.2,23,40,153,0.31,0.1,0.41,0.31,0.41,0.31,0.07,0.37,0.28,0.35,Matches
9,Yacine Adli,frFRA,MF,Fiorentina,24,2000,26,15,"1,234",13.7,4,6,10,4,0,0,3,1,1,1,2.4,3.4,24,103,30,0.29,0.44,0.73,0.29,0.73,0.08,0.17,0.25,0.08,0.25,Matches
10,Vasilije Adžić,meMNE,"MF,FW",Juventus,18,2006,6,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
11,Michel Aebischer,chSUI,MF,Bologna,27,1997,14,9,724,8,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,8,33,17,0,0,0,0,0,0.05,0.04,0.09,0.05,0.09,Matches
12,Honest Ahanor,itITA,"DF,MF",Genoa,16,2008,6,3,270,3,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,3,3,7,0,0,0,0,0,0.17,0.04,0.21,0.17,0.21,Matches
13,Junior Ajayi,ciCIV,FW,Hellas Verona,19,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
14,Jean-Daniel Akpa-Akpro,ciCIV,MF,Monza,31,1992,14,12,966,10.7,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.6,21,19,22,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,Matches
15,David Akpan Ankeye,ngNGA,"FW,MF",Genoa,22,2002,4,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,Matches
16,Faride Alidou,deGER,"FW,MF",Hellas Verona,23,2001,3,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches
17,Dele Alli,engENG,MF,Como,28,1996,1,0,9,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
18,Pontus Almqvist,seSWE,"FW,MF",Parma,25,1999,29,10,"1,112",12.4,1,1,2,1,0,0,5,0,2.1,2.1,1.3,3.5,42,12,85,0.08,0.08,0.16,0.08,0.16,0.17,0.11,0.28,0.17,0.28,Matches
19,Giorgio Altare,itITA,DF,Venezia,25,1998,12,8,753,8.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,4,20,5,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
20,Sofyan Amrabat,maMAR,MF,Fiorentina,27,1996,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,14,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
21,Angeliño,esESP,DF,Roma,27,1997,38,36,"3,177",35.3,2,1,3,2,0,0,1,0,1.4,1.4,3.7,5.1,66,172,172,0.06,0.03,0.08,0.06,0.08,0.04,0.1,0.15,0.04,0.15,Matches
22,Lorenzo Anghelè,itITA,FW,Juventus,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
23,Faustino Anjorin,engENG,MF,Empoli,22,2001,22,14,"1,114",12.4,2,3,5,2,0,0,3,0,0.9,0.9,1.7,2.5,28,55,35,0.16,0.24,0.4,0.16,0.4,0.07,0.13,0.21,0.07,0.21,Matches
24,Marko Arnautović,atAUT,FW,Inter,35,1989,18,5,549,6.1,4,2,6,4,0,0,1,0,3.3,3.3,1.2,4.4,4,16,61,0.66,0.33,0.98,0.66,0.98,0.53,0.19,0.73,0.53,0.73,Matches
25,Kristjan Asllani,alALB,MF,Inter,22,2002,22,10,988,11,2,2,4,0,2,2,4,0,2.5,0.9,1.9,2.8,7,55,20,0.18,0.18,0.36,0,0.18,0.22,0.17,0.39,0.08,0.25,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
26,Arthur Atta,frFRA,"MF,FW",Udinese,21,2003,27,12,"1,251",13.9,0,1,1,0,0,0,5,0,1.3,1.3,1.4,2.8,31,57,77,0,0.07,0.07,0,0.07,0.1,0.1,0.2,0.1,0.2,Matches
27,Emil Audero,idIDN,GK,Como,27,1997,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
28,Tommaso Augello,itITA,DF,Cagliari,29,1994,38,30,"2,713",30.1,0,7,7,0,0,0,3,0,0.3,0.3,4.6,4.9,58,118,113,0,0.23,0.23,0,0.23,0.01,0.15,0.16,0.01,0.16,Matches
29,Carlos Augusto,brBRA,DF,Inter,25,1999,29,15,"1,691",18.8,3,2,5,3,0,0,1,0,2.8,2.8,1.6,4.4,31,80,83,0.16,0.11,0.27,0.16,0.27,0.15,0.08,0.23,0.15,0.23,Matches
30,Yann Aurel Bisseck,deGER,DF,Inter,23,2000,27,17,"1,643",18.3,3,2,5,3,0,0,4,0,2.6,2.6,0.9,3.4,32,93,44,0.16,0.11,0.27,0.16,0.27,0.14,0.05,0.19,0.14,0.19,Matches
31,Paulo Azzi,brBRA,DF,Cagliari,30,1994,6,5,426,4.7,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.4,15,13,26,0,0,0,0,0,0.11,0.19,0.3,0.11,0.3,Matches
32,Oussama El Azzouzi,maMAR,MF,Bologna,23,2001,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
33,Jacopo Bacci,itITA,MF,Empoli,19,2005,3,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
34,Milan Badelj,hrCRO,MF,Genoa,35,1989,23,21,"1,472",16.4,1,0,1,1,0,0,2,0,1,1,1.1,2.1,8,83,14,0.06,0,0.06,0.06,0.06,0.06,0.07,0.13,0.06,0.13,Matches
35,Mitchel Bakker,nlNED,MF,Atalanta,24,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches
36,Tommaso Baldanzi,itITA,"MF,FW",Roma,21,2003,31,5,832,9.2,1,1,2,1,0,0,2,0,1.4,1.4,1,2.4,39,23,57,0.11,0.11,0.22,0.11,0.22,0.16,0.1,0.26,0.16,0.26,Matches
37,Keita Baldé,snSEN,FW,Monza,29,1995,11,8,638,7.1,2,0,2,2,0,0,2,0,1.1,1.1,0.2,1.2,19,35,29,0.28,0,0.28,0.28,0.28,0.15,0.02,0.18,0.15,0.18,Matches
38,Botond Balogh,huHUN,DF,Parma,22,2002,29,23,"2,053",22.8,0,1,1,0,0,0,5,0,0.4,0.4,0.1,0.5,7,37,1,0,0.04,0.04,0,0.04,0.02,0,0.02,0.02,0.02,Matches
39,Mario Balotelli,itITA,"FW,MF",Genoa,33,1990,6,0,62,0.7,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
40,Lameck Banda,zmZAM,"FW,MF",Lecce,23,2001,15,6,610,6.8,0,1,1,0,0,0,1,0,1.2,1.2,1.1,2.3,27,7,46,0,0.15,0.15,0,0.15,0.18,0.16,0.34,0.18,0.34,Matches
41,Daniel Bandeira,ptPOR,MF,Hellas Verona,24,2000,11,4,407,4.5,0,0,0,0,0,0,1,0,0,0,0.1,0.2,1,25,4,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches
42,Mattia Bani,itITA,DF,Genoa,30,1993,20,19,"1,507",16.7,0,0,0,0,0,0,3,0,1.2,1.2,0.2,1.4,6,25,3,0,0,0,0,0,0.07,0.01,0.08,0.07,0.08,Matches
43,Antonín Barák,czCZE,MF,Fiorentina,29,1994,1,1,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,2,5,0,0,0,0,0,0.13,0.47,0.6,0.13,0.6,Matches
44,Federico Barba,itITA,DF,Como,30,1993,7,5,431,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,5,25,5,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
45,Nicolò Barella,itITA,MF,Inter,27,1997,33,29,"2,493",27.7,3,6,9,3,0,0,4,0,2.2,2.2,4.5,6.7,63,235,133,0.11,0.22,0.32,0.11,0.32,0.08,0.16,0.24,0.08,0.24,Matches
46,Davide Bartesaghi,itITA,DF,Milan,18,2005,4,1,118,1.3,0,0,0,0,0,0,0,1,0,0,0.1,0.1,2,2,17,0,0,0,0,0,0.01,0.08,0.09,0.01,0.09,Matches
47,Federico Baschirotto,itITA,DF,Lecce,27,1996,38,38,"3,420",38,2,0,2,2,0,0,3,0,1.2,1.2,0.2,1.4,13,71,5,0.05,0,0.05,0.05,0.05,0.03,0,0.04,0.03,0.04,Matches
48,Daniele Baselli,itITA,MF,Como,32,1992,2,1,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,Matches
49,Alessandro Bastoni,itITA,DF,Inter,25,1999,33,31,"2,401",26.7,1,5,6,1,0,0,6,1,0.8,0.8,2.3,3.2,62,162,83,0.04,0.19,0.22,0.04,0.22,0.03,0.09,0.12,0.03,0.12,Matches
50,Reda Belahyane,maMAR,MF,Hellas Verona,20,2004,22,17,"1,658",18.4,0,2,2,0,0,0,6,1,0.2,0.2,1,1.3,22,73,13,0,0.11,0.11,0,0.11,0.01,0.06,0.07,0.01,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
51,Reda Belahyane,maMAR,MF,Lazio,20,2004,6,1,198,2.2,0,0,0,0,0,0,0,1,0,0,0,0,4,10,1,0,0,0,0,0,0,0,0,0,0,Matches
52,Raoul Bellanova,itITA,DF,Torino,24,2000,1,1,87,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,4,0,5,0,0,0,0,0,0.03,0.07,0.11,0.03,0.11,Matches
53,Raoul Bellanova,itITA,DF,Atalanta,24,2000,34,27,"2,402",26.7,0,9,9,0,0,0,3,0,1.1,1.1,4.7,5.8,83,87,191,0,0.34,0.34,0,0.34,0.04,0.18,0.22,0.04,0.22,Matches
54,Andrea Belotti,itITA,FW,Como,30,1993,18,7,593,6.6,2,0,2,2,0,0,1,0,2.5,2.5,0.4,2.8,9,9,33,0.3,0,0.3,0.3,0.3,0.37,0.05,0.43,0.37,0.43,Matches
55,Lucas Beltrán,arARG,"FW,MF",Fiorentina,23,2001,33,21,"1,953",21.7,5,4,9,3,2,3,6,0,5.4,3.1,3,6.1,23,64,94,0.23,0.18,0.41,0.14,0.32,0.25,0.14,0.39,0.14,0.28,Matches
56,Adrian Benedyczak,plPOL,"FW,MF",Parma,23,2000,9,2,214,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,3,3,12,0,0,0,0,0,0.11,0.02,0.13,0.11,0.13,Matches
57,Ismaël Bennacer,dzALG,MF,Milan,26,1997,6,4,300,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,8,23,12,0,0,0,0,0,0.02,0.04,0.07,0.02,0.07,Matches
58,Medon Berisha,alALB,MF,Lecce,20,2003,17,7,716,8,0,1,1,0,0,0,5,0,0.7,0.7,0.6,1.3,13,42,17,0,0.13,0.13,0,0.13,0.09,0.07,0.17,0.09,0.17,Matches
59,Adrian Bernabe,esESP,MF,Parma,23,2001,21,18,"1,453",16.1,1,1,2,1,0,0,1,0,1.3,1.3,1.1,2.4,37,115,20,0.06,0.06,0.12,0.06,0.12,0.08,0.07,0.15,0.08,0.15,Matches
60,Antoine Bernede,frFRA,MF,Hellas Verona,25,1999,14,7,594,6.6,1,0,1,1,0,0,2,0,0.8,0.8,0.5,1.2,7,29,22,0.15,0,0.15,0.15,0.15,0.12,0.07,0.19,0.12,0.19,Matches
61,Sam Beukema,nlNED,DF,Bologna,25,1998,35,33,"3,012",33.5,0,1,1,0,0,0,1,0,1.5,1.5,0.9,2.4,27,153,9,0,0.03,0.03,0,0.03,0.04,0.03,0.07,0.04,0.07,Matches
62,Alessandro Bianco,itITA,MF,Monza,21,2002,34,29,"2,600",28.9,1,0,1,1,0,0,9,0,1.3,1.3,1.2,2.5,35,125,24,0.03,0,0.03,0.03,0.03,0.04,0.04,0.09,0.04,0.09,Matches
63,Alessandro Bianco,itITA,MF,Fiorentina,21,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
64,Jaka Bijol,siSVN,DF,Udinese,25,1999,34,34,"2,963",32.9,1,0,1,1,0,0,13,1,2,2,0.6,2.6,22,98,10,0.03,0,0.03,0.03,0.03,0.06,0.02,0.08,0.06,0.08,Matches
65,Philip Billing,dkDEN,MF,Napoli,28,1996,10,1,197,2.2,1,0,1,1,0,0,1,0,1.5,1.5,0.1,1.7,1,5,8,0.46,0,0.46,0.46,0.46,0.71,0.05,0.76,0.71,0.76,Matches
66,Cristiano Biraghi,itITA,DF,Torino,31,1992,15,13,"1,158",12.9,0,0,0,0,0,0,0,0,0.5,0.5,2.7,3.1,24,36,49,0,0,0,0,0,0.04,0.21,0.24,0.04,0.24,Matches
67,Cristiano Biraghi,itITA,DF,Fiorentina,31,1992,8,5,433,4.8,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,3,15,17,0.21,0,0.21,0.21,0.21,0.03,0.06,0.1,0.03,0.1,Matches
68,Samuele Birindelli,itITA,"DF,MF",Monza,25,1999,21,18,"1,468",16.3,3,0,3,3,0,0,2,0,2.1,2.1,1.4,3.5,40,35,100,0.18,0,0.18,0.18,0.18,0.13,0.09,0.22,0.13,0.22,Matches
69,Bjarki Bjarkason,isISL,"DF,MF",Venezia,24,2000,9,1,165,1.8,0,0,0,0,0,0,2,0,0,0,0.1,0.1,6,10,13,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
70,Emil Bohinen,noNOR,MF,Genoa,25,1999,3,1,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,5,2,0,0,0,0,0,0.06,0.04,0.09,0.06,0.09,Matches
71,Warren Bondo,frFRA,MF,Monza,20,2003,20,19,"1,618",18,0,0,0,0,0,0,5,1,0.4,0.4,0.3,0.7,25,39,21,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
72,Warren Bondo,frFRA,MF,Milan,20,2003,4,3,162,1.8,0,0,0,0,0,0,1,0,0,0,0.1,0.1,2,7,0,0,0,0,0,0,0.02,0.05,0.06,0.02,0.06,Matches
73,Kevin Bonifazi,itITA,DF,Lecce,28,1996,3,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches
74,Ange-Yoan Bonny,frFRA,FW,Parma,20,2003,37,30,"2,529",28.1,6,4,10,4,2,3,2,0,9.4,7.1,2.9,9.9,41,53,163,0.21,0.14,0.36,0.14,0.28,0.34,0.1,0.44,0.25,0.35,Matches
75,Edoardo Bove,itITA,"MF,FW",Fiorentina,22,2002,12,11,851,9.5,1,2,3,1,0,0,3,0,0.6,0.6,1.5,2.1,12,37,24,0.11,0.21,0.32,0.11,0.32,0.06,0.16,0.22,0.06,0.22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
76,Domagoj Bradarić,hrCRO,DF,Hellas Verona,24,1999,28,24,"1,933",21.5,1,0,1,1,0,0,6,0,0.8,0.8,2.2,3,30,46,83,0.05,0,0.05,0.05,0.05,0.04,0.1,0.14,0.04,0.14,Matches
77,Matthias Braunöder,atAUT,MF,Como,22,2002,8,3,268,3,0,0,0,0,0,0,3,1,0.1,0.1,0,0.1,2,18,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
78,Iker Bravo,esESP,"FW,MF",Udinese,19,2005,29,4,682,7.6,2,1,3,2,0,0,3,0,0.9,0.9,0.4,1.3,7,18,39,0.26,0.13,0.4,0.26,0.4,0.12,0.06,0.18,0.12,0.18,Matches
79,Gleison Bremer,brBRA,DF,Juventus,27,1997,6,6,540,6,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,21,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
80,Brenner,brBRA,"MF,FW",Udinese,24,2000,9,5,386,4.3,1,2,3,1,0,0,0,0,0.6,0.6,0.5,1.1,5,7,16,0.23,0.47,0.7,0.23,0.7,0.15,0.11,0.26,0.15,0.26,Matches
81,Marco Brescianini,itITA,MF,Atalanta,24,2000,29,9,991,11,4,2,6,4,0,0,1,0,3.1,3.1,1,4.1,46,36,69,0.36,0.18,0.54,0.36,0.54,0.28,0.09,0.37,0.28,0.37,Matches
82,Arvid Brorsson,seSWE,DF,Monza,25,1999,6,3,362,4,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,Matches
83,Tajon Buchanan,caCAN,"DF,FW",Inter,25,1999,6,0,95,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,6,2,8,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
84,Alessandro Buongiorno,itITA,DF,Napoli,25,1999,22,22,"1,924",21.4,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,27,82,8,0.05,0,0.05,0.05,0.05,0.04,0.03,0.07,0.04,0.07,Matches
85,Rareș-Cătălin Burnete,roROU,FW,Lecce,20,2004,4,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,4,0,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
86,Gianluca Busio,usUSA,MF,Venezia,22,2002,33,28,"2,518",28,2,0,2,2,0,0,4,0,2.4,2.4,1.6,4,60,95,135,0.07,0,0.07,0.07,0.07,0.09,0.06,0.14,0.09,0.14,Matches
87,Jean Butez,frFRA,GK,Como,29,1995,19,18,"1,666",18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
88,Liberato Cacace,nzNZL,"MF,DF",Empoli,23,2000,33,24,"2,230",24.8,2,4,6,2,0,0,6,0,2.6,2.6,1.7,4.3,53,70,97,0.08,0.16,0.24,0.08,0.24,0.11,0.07,0.17,0.11,0.17,Matches
89,Alessio Cacciamani,itITA,"MF,DF",Torino,17,2007,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,Matches
90,Davide Calabria,itITA,DF,Bologna,27,1996,11,7,632,7,0,1,1,0,0,0,3,0,0.1,0.1,1.3,1.4,7,40,20,0,0.14,0.14,0,0.14,0.01,0.18,0.19,0.01,0.19,Matches
91,Davide Calabria,itITA,DF,Milan,27,1996,7,4,316,3.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,8,24,31,0,0,0,0,0,0.08,0.05,0.14,0.08,0.14,Matches
92,Luca Caldirola,itITA,DF,Monza,33,1991,14,10,876,9.7,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,5,22,4,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches
93,Hakan Çalhanoğlu,trTUR,MF,Inter,30,1994,29,26,"1,947",21.6,5,6,11,2,3,4,5,0,4.4,1.3,5.6,6.9,52,173,51,0.23,0.28,0.51,0.09,0.37,0.2,0.26,0.46,0.06,0.32,Matches
94,Drissa Camara,ciCIV,"MF,FW",Parma,22,2002,21,1,447,5,0,0,0,0,0,0,3,0,1.2,1.2,0.8,2,18,27,35,0,0,0,0,0,0.25,0.16,0.4,0.25,0.4,Matches
95,Francesco Camarda,itITA,"FW,MF",Milan,16,2008,10,1,206,2.3,0,0,0,0,0,0,0,0,0.6,0.6,0.5,1.1,2,1,16,0,0,0,0,0,0.25,0.23,0.48,0.25,0.48,Matches
96,Nicolò Cambiaghi,itITA,FW,Bologna,23,2000,18,4,620,6.9,1,3,4,1,0,0,0,0,0.8,0.8,1.9,2.7,45,25,63,0.15,0.44,0.58,0.15,0.58,0.11,0.27,0.39,0.11,0.39,Matches
97,Andrea Cambiaso,itITA,"DF,FW",Juventus,24,2000,33,25,"2,221",24.7,2,3,5,2,0,0,4,0,0.7,0.7,2.6,3.3,78,111,122,0.08,0.12,0.2,0.08,0.2,0.03,0.11,0.13,0.03,0.13,Matches
98,Thomas Campaniello,itITA,FW,Empoli,16,2008,3,0,25,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,6,0,0,0,0,0,1.83,0,1.83,1.83,1.83,Matches
99,Matteo Cancellieri,itITA,"FW,MF",Parma,22,2002,27,19,"1,424",15.8,3,0,3,3,0,0,2,1,2.7,2.7,0.7,3.4,40,24,79,0.19,0,0.19,0.19,0.19,0.17,0.04,0.21,0.17,0.21,Matches
100,Fali Candé,gwGNB,DF,Venezia,26,1998,17,17,"1,530",17,1,1,2,1,0,0,4,0,1.1,1.1,0.6,1.7,5,47,3,0.06,0.06,0.12,0.06,0.12,0.07,0.03,0.1,0.07,0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Antonio Candela,itITA,DF,Venezia,24,2000,14,12,"1,008",11.2,0,1,1,0,0,0,2,0,0.3,0.3,0.8,1.2,12,27,25,0,0.09,0.09,0,0.09,0.03,0.07,0.11,0.03,0.11,Matches
102,Gianluca Caprari,itITA,"MF,FW",Monza,31,1993,34,18,"1,651",18.3,3,2,5,1,2,2,3,0,4.2,2.6,2.4,5,43,81,104,0.16,0.11,0.27,0.05,0.16,0.23,0.13,0.36,0.14,0.27,Matches
103,Elia Caprile,itITA,GK,Cagliari,22,2001,18,18,"1,620",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
104,Elia Caprile,itITA,GK,Napoli,22,2001,4,3,325,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
105,Francesco Caputo,itITA,FW,Empoli,36,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
106,Maxence Caqueret,frFRA,MF,Como,24,2000,18,15,"1,087",12.1,2,3,5,2,0,0,4,0,0.8,0.8,1.5,2.4,15,76,46,0.17,0.25,0.41,0.17,0.41,0.07,0.13,0.2,0.07,0.2,Matches
107,Andrea Carboni,itITA,DF,Monza,23,2001,26,25,"2,191",24.3,0,1,1,0,0,0,5,0,0.3,0.3,0.3,0.6,9,51,32,0,0.04,0.04,0,0.04,0.01,0.01,0.03,0.01,0.03,Matches
108,Franco Carboni,itITA,DF,Venezia,21,2003,8,3,226,2.5,0,0,0,0,0,0,2,0,0,0,0.1,0.1,2,6,11,0,0,0,0,0,0,0.03,0.04,0,0.04,Matches
109,Marco Carnesecchi,itITA,GK,Atalanta,24,2000,34,34,"3,060",34,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
110,Cesare Casadei,itITA,MF,Torino,21,2003,15,13,"1,017",11.3,1,1,2,1,0,0,1,0,1.2,1.2,0.4,1.5,14,36,12,0.09,0.09,0.18,0.09,0.18,0.1,0.03,0.14,0.1,0.14,Matches
111,Nicolò Casale,itITA,DF,Bologna,26,1998,15,9,900,10,0,1,1,0,0,0,1,0,0.5,0.5,0.5,0.9,3,29,2,0,0.1,0.1,0,0.1,0.05,0.05,0.09,0.05,0.09,Matches
112,Nicolò Casale,itITA,DF,Lazio,26,1998,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
113,Federico Cassa,itITA,"MF,FW",Atalanta,18,2006,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,Matches
114,Valentín Castellanos,arARG,FW,Lazio,25,1998,29,28,"2,384",26.5,10,3,13,8,2,3,9,1,13.4,11.3,3.6,14.9,27,66,149,0.38,0.11,0.49,0.3,0.42,0.51,0.14,0.64,0.43,0.56,Matches
115,Santiago Castro,arARG,FW,Bologna,19,2004,36,27,"2,294",25.5,8,4,12,8,0,1,7,0,7.7,6.9,2.9,9.8,17,39,136,0.31,0.16,0.47,0.31,0.47,0.3,0.11,0.41,0.27,0.38,Matches
116,Gaetano Castrovilli,itITA,MF,Monza,27,1997,12,7,596,6.6,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,10,24,28,0,0,0,0,0,0.05,0.06,0.11,0.05,0.11,Matches
