Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
366,Kyriani Sabbe,beBEL,DF,Club Brugge,19,2005,17,7,685,7.6,0,1,1,0,0,0,0,0,0.3,0.3,0.8,1.1,21,44,40,0,0.13,0.13,0,0.13,0.04,0.11,0.14,0.04,0.14,Matches
367,Mujaid Sadick,esESP,DF,Genk,24,2000,27,27,"2,406",26.7,1,0,1,1,0,0,5,1,1.1,1.1,0,1.1,18,142,3,0.04,0,0.04,0.04,0.04,0.04,0,0.04,0.04,0.04,Matches
368,Noah Sadiki,cdCOD,MF,Union SG,19,2004,29,27,"2,424",26.9,1,2,3,1,0,0,4,0,1.8,1.8,4.3,6.2,47,142,124,0.04,0.07,0.11,0.04,0.11,0.07,0.16,0.23,0.07,0.23,Matches
369,Hakim Sahabo,rwRWA,MF,Beerschot,19,2005,9,8,704,7.8,0,0,0,0,0,0,2,0,0.3,0.3,0.6,0.9,23,46,22,0,0,0,0,0,0.03,0.08,0.12,0.03,0.12,Matches
370,Marwan Al Sahafi,saKSA,FW,Beerschot,20,2004,19,15,"1,331",14.8,5,1,6,5,0,0,1,0,3.9,3.9,2,5.9,39,13,90,0.34,0.07,0.41,0.34,0.41,0.28,0.15,0.43,0.28,0.43,Matches
371,Isa Sakamoto,jpJPN,"MF,FW",Westerlo,20,2003,9,8,664,7.4,3,2,5,3,0,0,2,0,1,1,1.4,2.5,11,13,39,0.41,0.27,0.68,0.41,0.68,0.14,0.19,0.33,0.14,0.33,Matches
372,Matisse Samoise,beBEL,DF,Gent,22,2001,22,13,"1,248",13.9,0,2,2,0,0,0,4,1,0.4,0.4,0.7,1.2,41,66,77,0,0.14,0.14,0,0.14,0.03,0.05,0.08,0.03,0.08,Matches
373,Ryan Sanusi,beBEL,MF,Beerschot,32,1992,12,12,"1,026",11.4,1,1,2,1,0,0,0,0,0.4,0.4,0.7,1.1,6,54,10,0.09,0.09,0.18,0.09,0.18,0.04,0.07,0.11,0.04,0.11,Matches
374,Killian Sardella,beBEL,"DF,MF",Anderlecht,22,2002,24,22,"1,966",21.8,0,1,1,0,0,0,6,0,1,1,2.4,3.4,59,104,148,0,0.05,0.05,0,0.05,0.05,0.11,0.16,0.05,0.16,Matches
375,Nikolas Sattlberger,atAUT,MF,Genk,20,2004,21,13,"1,120",12.4,1,1,2,1,0,0,2,0,1.2,1.2,0.7,1.9,4,47,13,0.08,0.08,0.16,0.08,0.16,0.09,0.06,0.15,0.09,0.15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
376,Allahyar Sayyadmanesh,irIRN,"FW,MF",Westerlo,23,2001,26,22,"1,806",20.1,6,5,11,4,2,2,4,0,8,6.5,2.7,9.1,63,55,189,0.3,0.25,0.55,0.2,0.45,0.4,0.13,0.53,0.32,0.46,Matches
377,Aurélien Scheidler,frFRA,FW,Dender,26,1998,21,20,"1,492",16.6,6,2,8,6,0,0,3,1,6.1,6.1,1.8,7.9,14,36,80,0.36,0.12,0.48,0.36,0.48,0.37,0.11,0.48,0.37,0.48,Matches
378,Joël Schingtienne,beBEL,DF,OH Leuven,21,2002,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Matches
379,Daniel Schmidt,jpJPN,GK,Gent,32,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
380,Rob Schoofs,beBEL,MF,Mechelen,30,1994,28,28,"2,470",27.4,3,4,7,3,0,0,4,0,3.4,3.4,4.4,7.8,60,213,109,0.11,0.15,0.26,0.11,0.26,0.12,0.16,0.28,0.12,0.28,Matches
381,Siebe Schrijvers,beBEL,MF,OH Leuven,28,1996,28,22,"1,819",20.2,4,3,7,1,3,3,5,0,5.2,2.8,2.4,5.3,19,114,53,0.2,0.15,0.35,0.05,0.2,0.26,0.12,0.38,0.14,0.26,Matches
382,Christopher Scott,deGER,"MF,FW",Antwerp,22,2002,8,0,122,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,9,12,15,0,0,0,0,0,0.23,0.16,0.39,0.23,0.39,Matches
383,Joaquin Seys,beBEL,DF,Club Brugge,19,2005,25,22,"1,737",19.3,2,0,2,2,0,0,0,0,0.9,0.9,2.1,3,55,98,99,0.1,0,0.1,0.1,0.1,0.05,0.11,0.15,0.05,0.15,Matches
384,Nick Shinton,beBEL,GK,Beerschot,23,2001,21,21,"1,845",20.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
385,João Silva,ptPOR,DF,Kortrijk,25,1999,22,22,"1,875",20.8,1,0,1,1,0,0,5,1,0.7,0.7,0.4,1.1,2,60,0,0.05,0,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05,Matches
386,Leonardo da Silva Lopes,ptPOR,MF,Gent,25,1998,9,7,641,7.1,0,0,0,0,0,0,3,1,0.3,0.3,0.8,1.1,9,30,11,0,0,0,0,0,0.04,0.11,0.16,0.04,0.16,Matches
387,Jan-Carlo Simic,rsSRB,DF,Anderlecht,19,2005,24,22,"1,991",22.1,3,0,3,3,0,0,6,0,0.7,0.7,0.1,0.8,7,100,6,0.14,0,0.14,0.14,0.14,0.03,0.01,0.04,0.03,0.04,Matches
388,Roko Simic,hrCRO,FW,Kortrijk,20,2003,4,1,145,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,1,5,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
389,Hugo Siquet,beBEL,DF,Club Brugge,22,2002,14,4,452,5,2,1,3,2,0,1,3,0,1.6,0.6,0.8,1.5,11,46,39,0.4,0.2,0.6,0.4,0.6,0.32,0.17,0.49,0.12,0.29,Matches
390,Abdoulaye Sissako,frFRA,"MF,DF",Kortrijk,26,1998,24,18,"1,580",17.6,2,1,3,2,0,0,5,0,1.1,1.1,1,2.2,17,68,19,0.11,0.06,0.17,0.11,0.17,0.07,0.06,0.12,0.07,0.12,Matches
391,Michał Skóraś,plPOL,"FW,MF",Club Brugge,24,2000,24,4,644,7.2,0,0,0,0,0,0,2,0,1.8,1.8,2,3.9,25,40,79,0,0,0,0,0,0.26,0.28,0.54,0.26,0.54,Matches
392,Andreas Skov Olsen,dkDEN,FW,Club Brugge,24,1999,19,14,"1,136",12.6,8,4,12,8,0,0,1,0,5.3,5.3,3.1,8.4,68,58,148,0.63,0.32,0.95,0.63,0.95,0.42,0.25,0.67,0.42,0.67,Matches
393,Islam Slimani,dzALG,"FW,MF",Westerlo,36,1988,9,1,221,2.5,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,1,5,14,0.41,0,0.41,0.41,0.41,0.19,0.05,0.24,0.19,0.24,Matches
394,Matte Smets,beBEL,DF,Genk,20,2004,29,28,"2,483",27.6,0,0,0,0,0,0,4,1,0.7,0.7,0.2,0.9,12,111,2,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches
395,Milan Smits,beBEL,MF,Antwerp,19,2004,3,0,29,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Matches
396,Jordy Soladio,beBEL,FW,Dender,26,1998,13,4,407,4.5,1,0,1,1,0,0,3,1,1,1,0.3,1.3,6,8,23,0.22,0,0.22,0.22,0.22,0.23,0.07,0.3,0.23,0.3,Matches
397,Thibo Somers,beBEL,"FW,MF",Cercle Brugge,25,1999,30,30,"2,573",28.6,3,2,5,3,0,0,3,0,5.1,5.1,4.7,9.7,32,97,193,0.1,0.07,0.17,0.1,0.17,0.18,0.16,0.34,0.18,0.34,Matches
398,Momodou Sonko,seSWE,"FW,DF",Gent,19,2005,22,12,"1,159",12.9,2,2,4,2,0,0,0,0,2.2,2.2,2.2,4.4,60,57,122,0.16,0.16,0.31,0.16,0.31,0.17,0.17,0.34,0.17,0.34,Matches
399,Yira Sor,ngNGA,FW,Genk,24,2000,14,5,597,6.6,1,4,5,1,0,0,0,0,2.5,2.5,4.1,6.6,20,17,67,0.15,0.6,0.75,0.15,0.75,0.38,0.61,1,0.38,1,Matches
400,Ibrahima Sory Bangoura,gnGUI,MF,Genk,20,2004,25,14,"1,263",14,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,8,57,5,0,0,0,0,0,0.03,0.02,0.06,0.03,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
401,Massamba Sow,frFRA,DF,Charleroi,20,2004,4,1,131,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,1,3,0,0,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
402,Jorne Spileers,beBEL,DF,Club Brugge,19,2005,9,5,503,5.6,1,0,1,1,0,0,0,0,0,0,0.1,0.1,4,33,0,0.18,0,0.18,0.18,0.18,0.01,0.02,0.02,0.01,0.02,Matches
403,Alexandre Stanic,beBEL,"FW,MF",Charleroi,19,2004,1,0,13,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,1,0,0,0,0,0,0.81,0,0.81,0.81,0.81,Matches
404,Alexandre Stanic,beBEL,FW,Antwerp,19,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
405,Lucas Stassin,beBEL,FW,Westerlo,19,2004,5,5,404,4.5,2,3,5,2,0,0,1,0,2.1,2.1,2.8,4.9,6,9,27,0.45,0.67,1.11,0.45,1.11,0.48,0.62,1.1,0.48,1.1,Matches
406,Jarne Steuckers,beBEL,FW,Genk,22,2002,30,30,"2,538",28.2,8,6,14,3,5,6,1,0,8.3,3.4,11.5,14.9,81,247,301,0.28,0.21,0.5,0.11,0.32,0.29,0.41,0.7,0.12,0.53,Matches
407,Nikola Storm,beBEL,"MF,FW",Mechelen,29,1994,22,18,"1,399",15.5,4,3,7,4,0,0,2,0,3.2,3.2,2.8,6,66,60,127,0.26,0.19,0.45,0.26,0.45,0.21,0.18,0.39,0.21,0.39,Matches
408,Mario Stroeykens,beBEL,MF,Anderlecht,19,2004,23,19,"1,525",16.9,3,4,7,3,0,0,1,0,2.3,2.3,2.9,5.1,24,112,73,0.18,0.24,0.41,0.18,0.41,0.13,0.17,0.3,0.13,0.3,Matches
409,Nikola Štulić,rsSRB,FW,Charleroi,22,2001,18,16,"1,439",16,9,0,9,9,0,0,2,0,8.5,8.5,0.9,9.4,9,17,68,0.56,0,0.56,0.56,0.56,0.53,0.06,0.59,0.53,0.59,Matches
410,Franck Surdez,chSUI,"MF,FW",Gent,22,2002,23,14,"1,220",13.6,2,5,7,2,0,0,2,0,3.1,3.1,3.1,6.2,50,48,141,0.15,0.37,0.52,0.15,0.52,0.23,0.23,0.46,0.23,0.46,Matches
411,Bosko Sutalo,hrCRO,DF,Standard Liège,24,2000,21,19,"1,636",18.2,1,0,1,1,0,0,6,0,0.8,0.8,0.3,1.1,14,52,5,0.06,0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches
412,Serhiy Sydorchuk,uaUKR,MF,Westerlo,33,1991,11,3,317,3.5,0,1,1,0,0,0,3,0,0.2,0.2,1.2,1.4,4,27,14,0,0.28,0.28,0,0.28,0.05,0.34,0.4,0.05,0.4,Matches
413,Ross Sykes,engENG,DF,Union SG,25,1999,15,12,"1,018",11.3,2,1,3,2,0,0,4,0,0.8,0.8,1.2,2.1,7,31,12,0.18,0.09,0.27,0.18,0.27,0.07,0.11,0.18,0.07,0.18,Matches
414,Dembo Sylla,gnGUI,DF,Dender,21,2002,13,7,672,7.5,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,8,12,38,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
415,Youssuf Sylla,beBEL,FW,Charleroi,21,2002,13,3,392,4.4,0,0,0,0,0,0,0,0,1.9,1.9,0.1,2.1,8,7,34,0,0,0,0,0,0.44,0.03,0.48,0.44,0.48,Matches
416,Attila Szalai,huHUN,DF,Standard Liège,26,1998,4,3,244,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,Matches
417,Tomoki Takamine,jpJPN,MF,Kortrijk,26,1997,19,11,979,10.9,0,0,0,0,0,0,2,0,0.4,0.4,0.7,1.1,1,53,7,0,0,0,0,0,0.04,0.06,0.1,0.04,0.1,Matches
418,Chemsdine Talbi,beBEL,"FW,MF",Club Brugge,19,2005,21,10,952,10.6,5,3,8,5,0,0,1,0,4.8,4.8,1.9,6.7,73,24,100,0.47,0.28,0.76,0.47,0.76,0.45,0.18,0.63,0.45,0.63,Matches
419,Shogo Taniguchi,jpJPN,DF,Sint-Truiden,33,1991,13,12,948,10.5,1,0,1,1,0,0,1,1,0.9,0.9,0.8,1.7,7,37,1,0.09,0,0.09,0.09,0.09,0.09,0.07,0.16,0.09,0.16,Matches
420,Henok Teklab,deGER,"DF,FW",Union SG,25,1998,5,3,248,2.8,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1,6,15,27,0,0.36,0.36,0,0.36,0.05,0.32,0.37,0.05,0.37,Matches
421,Casper Terho,fiFIN,"DF,FW",Union SG,21,2003,9,4,436,4.8,0,1,1,0,0,0,2,0,0.5,0.5,1.5,2,8,11,40,0,0.21,0.21,0,0.21,0.1,0.31,0.41,0.1,0.41,Matches
422,Jean Thierry Lazare,ciCIV,"MF,FW",Standard Liège,26,1998,8,5,487,5.4,1,0,1,1,0,0,1,0,0.3,0.3,0.6,0.9,14,28,27,0.18,0,0.18,0.18,0.18,0.06,0.1,0.16,0.06,0.16,Matches
423,Jean Thierry Lazare,ciCIV,MF,Union SG,26,1998,11,5,446,5,0,0,0,0,0,0,2,0,0.4,0.4,0.7,1.2,15,21,38,0,0,0,0,0,0.09,0.15,0.24,0.09,0.24,Matches
424,Yassine Titraoui,dzALG,MF,Charleroi,21,2003,22,16,"1,487",16.5,1,1,2,1,0,0,4,0,1.7,1.7,1.2,3,34,124,44,0.06,0.06,0.12,0.06,0.12,0.1,0.07,0.18,0.1,0.18,Matches
425,Jordan Torunarigha,deGER,DF,Gent,26,1997,23,22,"1,853",20.6,0,1,1,0,0,0,8,1,0.1,0.1,0.4,0.5,21,103,7,0,0.05,0.05,0,0.05,0.01,0.02,0.03,0.01,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
426,Ahmed Touba,dzALG,DF,Mechelen,26,1998,23,22,"1,996",22.2,2,0,2,2,0,0,6,0,1.6,1.6,0.4,2,6,93,4,0.09,0,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09,Matches
427,Mamadou Traoré,mlMLI,DF,Union SG,22,2002,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
428,Derrick Tshimanga,beBEL,DF,Beerschot,35,1988,14,11,"1,033",11.5,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,4,39,5,0.09,0,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02,Matches
429,Antef Tsoungui,beBEL,DF,OH Leuven,21,2002,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,Matches
430,Ryotaro Tsunoda,jpJPN,DF,Kortrijk,25,1999,6,5,454,5,0,0,0,0,0,0,1,0,0.1,0.1,0,0.2,3,19,1,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches
431,Christos Tzolis,grGRE,"FW,MF",Club Brugge,22,2002,28,25,"2,048",22.8,8,5,13,7,1,1,4,1,9.6,8.8,5.4,14.2,95,88,254,0.35,0.22,0.57,0.31,0.53,0.42,0.24,0.66,0.39,0.63,Matches
432,Victor Udoh,ngNGA,"FW,DF",Antwerp,19,2004,12,0,88,1,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,9,1,14,0,0,0,0,0,0.27,0.73,1,0.27,1,Matches
433,Edgaras Utkus,ltLTU,DF,Cercle Brugge,24,2000,18,11,976,10.8,0,0,0,0,0,0,4,1,1.3,1.3,0.1,1.4,5,44,10,0,0,0,0,0,0.12,0.01,0.13,0.12,0.13,Matches
434,Anthony Valencia,ecECU,"FW,DF",Antwerp,21,2003,26,8,889,9.9,2,2,4,2,0,0,3,0,2.3,2.3,1.5,3.8,35,37,80,0.2,0.2,0.4,0.2,0.4,0.26,0.17,0.43,0.26,0.43,Matches
435,Jules Van Cleemput,beBEL,DF,Mechelen,27,1997,10,4,315,3.5,0,0,0,0,0,0,2,1,0.1,0.1,0,0.1,1,10,2,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
436,Hendrik Van Crombrugge,beBEL,GK,Genk,31,1993,19,19,"1,710",19,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
437,Zeno Van den Bosch,beBEL,DF,Antwerp,21,2003,30,30,"2,699",30,1,0,1,1,0,0,5,0,0.4,0.4,0.2,0.5,5,100,2,0.03,0,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.02,Matches
438,Thomas Van den Keybus,beBEL,MF,Westerlo,23,2001,18,7,694,7.7,0,1,1,0,0,0,3,0,0.4,0.4,1.7,2.1,11,41,24,0,0.13,0.13,0,0.13,0.05,0.22,0.27,0.05,0.27,Matches
439,Hannes Van der Bruggen,beBEL,MF,Cercle Brugge,31,1993,27,25,"1,997",22.2,1,1,2,1,0,0,7,0,1.9,1.9,1.7,3.5,5,164,31,0.05,0.05,0.09,0.05,0.09,0.08,0.08,0.16,0.08,0.16,Matches
440,Rein Van Helden,beBEL,DF,Sint-Truiden,22,2002,27,26,"2,340",26,1,1,2,1,0,0,7,1,1.1,1.1,0.4,1.6,26,88,14,0.04,0.04,0.08,0.04,0.08,0.04,0.02,0.06,0.04,0.06,Matches
441,Koen Van Langendonck,beBEL,GK,Westerlo,35,1989,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
442,Jasper Van Oudenhove,beBEL,"MF,DF",Dender,25,1998,7,1,153,1.7,0,0,0,0,0,0,2,0,0.4,0.4,0,0.5,2,3,10,0,0,0,0,0,0.26,0.02,0.28,0.26,0.28,Matches
443,Hans Vanaken,beBEL,MF,Club Brugge,31,1992,29,29,"2,583",28.7,9,10,19,9,0,0,3,0,7.2,7.2,6.1,13.3,54,238,130,0.31,0.35,0.66,0.31,0.66,0.25,0.21,0.46,0.25,0.46,Matches
444,Zalán Vancsa,huHUN,MF,Gent,19,2004,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
445,Tom Vandenberghe,beBEL,GK,Gent,31,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
446,Tom Vandenberghe,beBEL,GK,Kortrijk,31,1992,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
447,Gerard Vandeplas,beBEL,"MF,FW",Antwerp,18,2006,5,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,Matches
448,Zinho Vanheusden,beBEL,DF,Mechelen,25,1999,2,2,158,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,6,1,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
449,Charles Vanhoutte,beBEL,MF,Union SG,25,1998,24,23,"2,029",22.5,1,3,4,1,0,0,2,1,1,1,1.9,2.9,28,149,35,0.04,0.13,0.18,0.04,0.18,0.04,0.09,0.13,0.04,0.13,Matches
450,Keano Vanrafelghem,beBEL,"MF,FW",Mechelen,20,2003,5,1,159,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,6,15,0,0,0,0,0,0.05,0.08,0.12,0.05,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
451,Robert-Jan Vanwesemael,beBEL,"MF,DF",Sint-Truiden,22,2002,29,16,"1,399",15.5,1,1,2,1,0,0,3,0,0.7,0.7,0.8,1.4,39,57,71,0.06,0.06,0.13,0.06,0.13,0.04,0.05,0.09,0.04,0.09,Matches
452,Dante Vanzeir,beBEL,FW,Gent,26,1998,8,7,604,6.7,4,1,5,2,2,2,0,0,3.9,2.4,1.2,3.6,16,24,64,0.6,0.15,0.75,0.3,0.45,0.59,0.18,0.77,0.35,0.54,Matches
453,Hélio Varela,cvCPV,"FW,MF",Gent,22,2002,10,0,146,1.6,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,12,9,16,0,0.62,0.62,0,0.62,0.17,0.14,0.31,0.17,0.31,Matches
454,Óscar Vargas,beBEL,DF,Beerschot,18,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
455,Luis Vázquez,arARG,"FW,MF",Anderlecht,23,2001,28,6,928,10.3,4,1,5,4,0,0,2,0,5.4,5.4,0.8,6.2,8,17,56,0.39,0.1,0.48,0.39,0.48,0.53,0.08,0.6,0.53,0.6,Matches
456,Thibaud Verlinden,beBEL,"FW,MF",OH Leuven,25,1999,5,5,352,3.9,0,1,1,0,0,0,1,1,0.4,0.4,0.2,0.6,14,8,20,0,0.26,0.26,0,0.26,0.1,0.05,0.15,0.1,0.15,Matches
457,Thibaud Verlinden,beBEL,"MF,FW",Beerschot,25,1999,21,21,"1,749",19.4,2,5,7,2,0,0,2,0,2.4,2.4,3.9,6.3,152,62,187,0.1,0.26,0.36,0.1,0.36,0.12,0.2,0.32,0.12,0.32,Matches
458,Romeo Vermant,beBEL,FW,Club Brugge,20,2004,19,7,659,7.3,3,2,5,3,0,0,2,0,4.3,4.3,1.4,5.7,10,28,50,0.41,0.27,0.68,0.41,0.68,0.59,0.19,0.78,0.59,0.78,Matches
459,Michael Verrips,nlNED,GK,Dender,27,1996,27,27,"2,336",26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
460,Yari Verschaeren,beBEL,"MF,FW",Anderlecht,23,2001,25,17,"1,508",16.8,3,4,7,3,0,0,1,0,2.6,2.6,2.5,5.2,38,68,94,0.18,0.24,0.42,0.18,0.42,0.16,0.15,0.31,0.16,0.31,Matches
461,Birger Verstraete,beBEL,MF,OH Leuven,30,1994,26,24,"2,142",23.8,0,3,3,0,0,0,9,0,0.7,0.7,1.7,2.4,8,102,12,0,0.13,0.13,0,0.13,0.03,0.07,0.1,0.03,0.1,Matches
462,Andreas Verstraeten,beBEL,MF,Antwerp,18,2006,10,4,457,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,18,5,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches
463,Jan Vertonghen,beBEL,DF,Anderlecht,37,1987,4,3,274,3,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,4,22,1,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
464,Hugo Vetlesen,noNOR,"MF,FW",Club Brugge,24,2000,23,14,"1,162",12.9,1,1,2,1,0,0,4,0,2.5,2.5,2.3,4.8,23,72,66,0.08,0.08,0.15,0.08,0.15,0.19,0.18,0.37,0.19,0.37,Matches
465,Malcolm Viltard,frFRA,"MF,DF",Dender,21,2002,23,11,"1,078",12,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,13,63,37,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,Matches
466,Thibault Vlietinck,beBEL,DF,OH Leuven,26,1997,23,15,"1,270",14.1,1,0,1,1,0,0,2,0,0.4,0.4,1.4,1.8,40,54,82,0.07,0,0.07,0.07,0.07,0.03,0.1,0.13,0.03,0.13,Matches
467,Luka Vušković,hrCRO,DF,Westerlo,17,2007,28,28,"2,474",27.5,7,1,8,7,0,0,6,1,2.7,2.7,0.3,3.1,37,154,11,0.25,0.04,0.29,0.25,0.29,0.1,0.01,0.11,0.1,0.11,Matches
468,Sandy Walsh,idIDN,DF,Mechelen,29,1995,6,2,199,2.2,0,0,0,0,0,0,1,0,0,0,0,0,2,13,2,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
469,Warleson,brBRA,GK,Cercle Brugge,27,1996,10,9,817,9.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
470,Tsuyoshi Watanabe,jpJPN,DF,Gent,27,1997,27,27,"2,422",26.9,2,2,4,2,0,0,3,0,1.7,1.7,2,3.7,15,92,3,0.07,0.07,0.15,0.07,0.15,0.06,0.08,0.14,0.06,0.14,Matches
471,Stephen Welsh,sctSCO,DF,Mechelen,24,2000,7,5,405,4.5,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,0,21,1,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
472,Marco Weymans,biBDI,"DF,MF",Beerschot,27,1997,21,5,866,9.6,1,1,2,1,0,0,4,0,0.4,0.4,0.9,1.3,16,42,37,0.1,0.1,0.21,0.1,0.21,0.05,0.1,0.15,0.05,0.15,Matches
473,D'Margio Wright-Phillips,engENG,"FW,MF",Beerschot,22,2001,10,0,159,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,2,18,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
474,Rihito Yamamoto,jpJPN,MF,Sint-Truiden,22,2001,18,11,948,10.5,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.8,17,51,33,0,0.09,0.09,0,0.09,0.03,0.04,0.07,0.03,0.07,Matches
475,Elton Yeboah,beBEL,"MF,DF",Mechelen,19,2005,2,0,12,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
