Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
226,Evann Guessand,ciCIV,"FW,MF",Nice,23,2001,33,30,"2,565",28.5,12,8,20,12,0,0,2,0,9.2,9.2,5.4,14.6,87,79,162,0.42,0.28,0.7,0.42,0.7,0.32,0.19,0.51,0.32,0.51,Matches
227,Bahereba Guirassy,frFRA,"FW,MF",Nantes,17,2006,19,2,348,3.9,2,0,2,2,0,0,0,0,0.7,0.7,0.1,0.8,15,6,34,0.52,0,0.52,0.52,0.52,0.18,0.02,0.2,0.18,0.2,Matches
228,Massadio Haïdara,mlMLI,DF,Brest,31,1992,22,20,"1,678",18.6,0,0,0,0,0,0,3,2,0.3,0.3,0.5,0.8,44,77,76,0,0,0,0,0,0.02,0.03,0.04,0.02,0.04,Matches
229,Achraf Hakimi,maMAR,DF,Paris S-G,25,1998,25,24,"2,066",23,4,6,10,4,0,0,4,0,2.9,2.9,6.2,9.1,93,183,274,0.17,0.26,0.44,0.17,0.44,0.13,0.27,0.4,0.13,0.4,Matches
230,Florent Hanin,dzALG,DF,Angers,34,1990,33,31,"2,672",29.7,1,2,3,1,0,0,2,0,0.9,0.9,1.9,2.8,48,99,108,0.03,0.07,0.1,0.03,0.1,0.03,0.06,0.1,0.03,0.1,Matches
231,Amine Harit,maMAR,MF,Marseille,27,1997,13,8,519,5.8,2,4,6,2,0,0,1,1,0.8,0.8,2.4,3.2,13,35,34,0.35,0.69,1.04,0.35,1.04,0.14,0.42,0.56,0.14,0.56,Matches
232,Hans Hateboer,nlNED,DF,Rennes,30,1994,26,18,"1,684",18.7,0,0,0,0,0,0,3,0,0.4,0.4,1.5,1.9,28,92,63,0,0,0,0,0,0.02,0.08,0.1,0.02,0.1,Matches
233,Kjetil Haug,noNOR,GK,Toulouse,26,1998,6,5,498,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
234,Luis Henrique,brBRA,"DF,FW",Marseille,22,2001,33,29,"2,613",29,7,7,14,7,0,0,0,0,4.2,4.2,4.2,8.3,84,143,280,0.24,0.24,0.48,0.24,0.48,0.14,0.14,0.29,0.14,0.29,Matches
235,Lucas Hernández,frFRA,DF,Paris S-G,28,1996,16,10,877,9.7,0,0,0,0,0,0,2,0,0,0,0.1,0.1,6,50,4,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
236,Ki-Jana Hoever,nlNED,DF,Auxerre,22,2002,30,26,"2,124",23.6,1,2,3,1,0,0,4,1,0.5,0.5,2.7,3.2,59,79,128,0.04,0.08,0.13,0.04,0.13,0.02,0.11,0.13,0.02,0.13,Matches
237,Cédric Hountondji,bjBEN,DF,Angers,30,1994,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
238,Ilyes Housni,frFRA,"FW,MF",Le Havre,19,2005,12,3,230,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,8,4,24,0,0,0,0,0,0.09,0.08,0.17,0.09,0.17,Matches
239,Pierre Højbjerg,dkDEN,MF,Marseille,28,1995,30,30,"2,664",29.6,2,4,6,2,0,0,5,0,3.3,3.3,3.9,7.1,36,263,43,0.07,0.14,0.2,0.07,0.2,0.11,0.13,0.24,0.11,0.24,Matches
240,Hafiz Ibrahim,ngNGA,FW,Reims,18,2005,11,2,391,4.3,0,1,1,0,0,0,2,1,0.5,0.5,0.6,1.1,6,2,16,0,0.23,0.23,0,0.23,0.12,0.14,0.25,0.12,0.25,Matches
241,George Ilenikhena,ngNGA,FW,Monaco,17,2006,23,6,717,8,3,2,5,3,0,0,0,0,5.1,5.1,1.4,6.5,8,10,58,0.38,0.25,0.63,0.38,0.63,0.64,0.18,0.81,0.64,0.81,Matches
242,Rareş Ilie,roROU,MF,Nice,21,2003,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,2,3,1,0,0,0,0,0,0.25,2.47,2.72,0.25,2.72,Matches
243,Ismaily,brBRA,DF,Lille,34,1990,16,10,904,10,0,1,1,0,0,0,4,0,0.7,0.7,1,1.7,15,54,51,0,0.1,0.1,0,0.1,0.07,0.1,0.17,0.07,0.17,Matches
244,Yanis Issoufou,frFRA,"MF,FW",Montpellier,17,2006,4,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,2,2,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
245,Junya Ito,jpJPN,"FW,MF",Reims,31,1993,33,31,"2,690",29.9,4,3,7,4,0,0,1,0,4.6,4.6,7.1,11.7,100,133,256,0.13,0.1,0.23,0.13,0.23,0.16,0.24,0.39,0.16,0.39,Matches
246,Jérémy Jacquet,frFRA,DF,Rennes,19,2005,11,11,927,10.3,0,1,1,0,0,0,0,0,0.8,0.8,0.8,1.6,8,40,4,0,0.1,0.1,0,0.1,0.08,0.08,0.16,0.08,0.16,Matches
247,Ismail Jakobs,snSEN,DF,Monaco,24,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,9,6,17,0,0,0,0,0,0,0.11,0.11,0,0.11,Matches
248,Jordan James,wlsWAL,MF,Rennes,20,2004,23,14,"1,178",13.1,0,1,1,0,0,0,4,0,0.9,0.9,1.9,2.8,21,67,15,0,0.08,0.08,0,0.08,0.07,0.15,0.21,0.07,0.21,Matches
249,Malcolm Jeng,seSWE,DF,Reims,19,2005,3,2,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
250,John Joe,ieIRL,MF,Reims,20,2003,13,5,545,6.1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,6,14,9,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Karl-Johan Johnsson,seSWE,GK,Strasbourg,34,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
252,Paul Joly,frFRA,DF,Auxerre,24,2000,26,10,"1,009",11.2,0,1,1,0,0,0,3,1,0.6,0.6,1.3,1.9,28,51,61,0,0.09,0.09,0,0.09,0.05,0.12,0.17,0.05,0.17,Matches
253,Jota,ptPOR,"FW,MF",Rennes,25,1999,9,3,334,3.7,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,13,16,35,0.27,0,0.27,0.27,0.27,0.36,0.08,0.44,0.36,0.44,Matches
254,Antoine Joujou,frFRA,"MF,FW",Le Havre,21,2003,26,9,943,10.5,0,2,2,0,0,0,1,0,0.6,0.6,3,3.7,44,18,85,0,0.19,0.19,0,0.19,0.06,0.29,0.35,0.06,0.35,Matches
255,Jubal,brBRA,DF,Auxerre,30,1993,30,30,"2,640",29.3,6,0,6,3,3,4,7,0,5.2,2,0.9,2.9,1,33,3,0.2,0,0.2,0.1,0.1,0.18,0.03,0.21,0.07,0.1,Matches
256,Hamed Junior Traorè,ciCIV,MF,Auxerre,24,2000,26,26,"2,093",23.3,10,2,12,10,0,0,5,0,7.9,7.9,2.7,10.6,66,99,146,0.43,0.09,0.52,0.43,0.52,0.34,0.12,0.46,0.34,0.46,Matches
257,Yaya Kader Fofana,mlMLI,"MF,FW",Reims,20,2004,12,8,634,7,1,1,2,1,0,0,4,0,0.6,0.6,1.7,2.3,19,22,29,0.14,0.14,0.28,0.14,0.28,0.09,0.24,0.32,0.09,0.32,Matches
258,Tino Kadewere,zwZIM,"MF,FW",Nantes,28,1996,12,6,512,5.7,1,2,3,1,0,0,1,0,1.7,1.7,1,2.7,5,19,27,0.18,0.35,0.53,0.18,0.53,0.3,0.17,0.47,0.3,0.47,Matches
259,Arnaud Kalimuendo,frFRA,"FW,MF",Rennes,22,2002,33,31,"2,578",28.6,17,3,20,12,5,8,2,0,14.9,8.9,2,10.9,50,72,167,0.59,0.1,0.7,0.42,0.52,0.52,0.07,0.59,0.31,0.38,Matches
260,Justin-Noël Kalumba,frFRA,"FW,MF",Angers,19,2004,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
261,Waren Kamanzi,noNOR,"DF,MF",Toulouse,23,2000,24,11,"1,022",11.4,1,1,2,1,0,0,3,0,1.3,1.3,1,2.2,29,33,62,0.09,0.09,0.18,0.09,0.18,0.11,0.08,0.2,0.11,0.2,Matches
262,Glen Kamara,fiFIN,MF,Rennes,28,1995,13,8,662,7.4,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.3,5,34,22,0,0.14,0.14,0,0.14,0.02,0.02,0.05,0.02,0.05,Matches
263,Noham Kamara,frFRA,DF,Paris S-G,17,2007,2,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,Matches
264,Nordine Kandil,frFRA,MF,Strasbourg,22,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
265,Lee Kang-in,krKOR,"FW,MF",Paris S-G,23,2001,30,19,"1,663",18.5,6,6,12,6,0,0,1,0,3.5,3.5,5.6,9.1,50,143,138,0.32,0.32,0.65,0.32,0.65,0.19,0.3,0.5,0.19,0.5,Matches
266,Yassine Kechta,maMAR,"MF,FW",Le Havre,22,2002,31,25,"2,096",23.3,2,0,2,2,0,0,4,0,2.5,2.5,1.2,3.7,44,97,85,0.09,0,0.09,0.09,0.09,0.11,0.05,0.16,0.11,0.16,Matches
267,Thilo Kehrer,deGER,DF,Monaco,27,1996,27,27,"2,383",26.5,4,0,4,4,0,0,1,0,1.5,1.5,0.3,1.8,16,139,2,0.15,0,0.15,0.15,0.15,0.06,0.01,0.07,0.06,0.07,Matches
268,Reda Khadra,deGER,"MF,FW",Reims,23,2001,4,0,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
269,Wahbi Khazri,tnTUN,"FW,MF",Montpellier,33,1991,30,10,"1,118",12.4,1,1,2,1,0,0,4,0,2.3,2.3,2.2,4.4,24,33,53,0.08,0.08,0.16,0.08,0.16,0.19,0.18,0.37,0.19,0.37,Matches
270,Abdukodir Khusanov,uzUZB,DF,Lens,20,2004,13,11,975,10.8,0,0,0,0,0,0,2,1,0.2,0.2,0.3,0.6,2,43,6,0,0,0,0,0,0.02,0.03,0.05,0.02,0.05,Matches
271,Presnel Kimpembe,frFRA,DF,Paris S-G,28,1995,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
272,Joshua King,noNOR,"FW,MF",Toulouse,32,1992,28,21,"1,673",18.6,6,3,9,6,0,0,2,0,6.6,6.6,2,8.7,39,29,108,0.32,0.16,0.48,0.32,0.48,0.36,0.11,0.47,0.36,0.47,Matches
273,Cédric Kipré,ciCIV,DF,Reims,27,1996,28,26,"2,190",24.3,0,1,1,0,0,0,4,2,0.6,0.6,1.3,2,16,77,3,0,0.04,0.04,0,0.04,0.03,0.06,0.08,0.03,0.08,Matches
274,Hervé Koffi,bfBFA,GK,Lens,27,1996,5,5,450,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
275,Philipp Köhn,chSUI,GK,Monaco,26,1998,19,19,"1,710",19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Koka,egEGY,FW,Le Havre,31,1993,16,10,851,9.5,3,1,4,2,1,1,2,0,4.9,4.2,0.6,4.8,0,12,20,0.32,0.11,0.42,0.21,0.32,0.52,0.07,0.59,0.44,0.51,Matches
277,Randal Kolo Muani,frFRA,FW,Paris S-G,25,1998,10,2,358,4,2,1,3,1,1,1,0,0,4.7,3.9,0.9,4.7,8,5,35,0.5,0.25,0.75,0.25,0.5,1.17,0.21,1.39,0.98,1.19,Matches
278,Geoffrey Kondogbia,cfCTA,"DF,MF",Marseille,31,1993,25,22,"2,020",22.4,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,20,105,11,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches
279,Abdoul Koné,frFRA,DF,Reims,19,2005,4,1,133,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,Matches
280,Amadou Koné,mlMLI,MF,Reims,19,2005,24,17,"1,293",14.4,0,0,0,0,0,0,3,1,0.5,0.5,0.3,0.9,19,68,12,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,Matches
281,Ismaël Koné,caCAN,"MF,FW",Marseille,22,2002,8,3,360,4,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.6,2,10,10,0,0,0,0,0,0.07,0.09,0.16,0.07,0.16,Matches
282,Ismaël Koné,caCAN,MF,Rennes,22,2002,13,4,469,5.2,2,1,3,2,0,0,1,0,0.2,0.2,1.3,1.5,16,30,16,0.38,0.19,0.58,0.38,0.58,0.03,0.25,0.28,0.03,0.28,Matches
283,Emmanuel Koum Mbondo,frFRA,DF,Marseille,18,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
284,Boubakar Kouyaté,mlMLI,DF,Montpellier,27,1997,11,8,756,8.4,0,0,0,0,0,0,6,1,0.5,0.5,0,0.5,3,12,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches
285,Goduine Koyalipou,cfCTA,FW,Lens,24,2000,15,12,885,9.8,4,0,4,4,0,0,0,0,4.8,4.8,0.8,5.6,15,20,68,0.41,0,0.41,0.41,0.41,0.49,0.08,0.57,0.49,0.57,Matches
286,Sael Kumbedi,frFRA,DF,Lyon,19,2005,14,12,951,10.6,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,23,37,71,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches
287,Daler Kuzyaev,ruRUS,MF,Le Havre,31,1993,12,6,567,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.8,4,32,9,0.16,0,0.16,0.16,0.16,0.03,0.09,0.12,0.03,0.12,Matches
288,Khvicha Kvaratskhelia,geGEO,FW,Paris S-G,23,2001,14,11,916,10.2,4,3,7,4,0,0,0,0,3.3,3.3,4.9,8.2,50,43,131,0.39,0.29,0.69,0.39,0.69,0.32,0.48,0.8,0.32,0.8,Matches
289,Rémy Labeau Lascary,gpGLP,"FW,MF",Lens,21,2003,14,6,637,7.1,2,1,3,2,0,0,5,0,2.5,2.5,1.1,3.6,17,7,71,0.28,0.14,0.42,0.28,0.42,0.36,0.15,0.51,0.36,0.51,Matches
290,Gaëtan Laborde,frFRA,FW,Nice,30,1994,28,20,"1,829",20.3,11,4,15,7,4,4,1,0,11.7,8.6,3.5,12,30,40,131,0.54,0.2,0.74,0.34,0.54,0.58,0.17,0.75,0.42,0.59,Matches
291,Alexandre Lacazette,frFRA,FW,Lyon,33,1991,30,24,"2,051",22.8,15,2,17,10,5,6,5,0,16.3,11.7,3.4,15,24,66,159,0.66,0.09,0.75,0.44,0.53,0.71,0.15,0.86,0.51,0.66,Matches
292,Younes Lachaab,frFRA,"MF,FW",Lille,19,2005,2,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,1,0,0,0,0,0,0.95,0,0.95,0.95,0.95,Matches
293,Alban Lafont,frFRA,GK,Nantes,25,1999,12,12,"1,080",12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
294,Kenny Lala,mgMAD,DF,Brest,32,1991,30,29,"2,686",29.8,3,2,5,0,3,3,5,0,3,0.6,4.3,4.9,58,138,91,0.1,0.07,0.17,0,0.07,0.1,0.14,0.24,0.02,0.17,Matches
295,Mohamed Lamine Bayo,gnGUI,FW,Lille,26,1998,12,4,309,3.4,2,1,3,2,0,0,1,0,2.2,2.2,0.5,2.7,4,4,20,0.58,0.29,0.87,0.58,0.87,0.65,0.15,0.8,0.65,0.8,Matches
296,Gautier Larsonneur,frFRA,GK,Saint-Étienne,27,1997,34,34,"3,060",34,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
297,Julien Le Cardinal,frFRA,DF,Brest,26,1997,16,15,"1,378",15.3,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,7,39,1,0,0.07,0.07,0,0.07,0.03,0.02,0.05,0.03,0.05,Matches
298,Jérémy Le Douaron,frFRA,FW,Brest,26,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1,1,7,0,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
299,Benjamin Lecomte,frFRA,GK,Montpellier,33,1991,30,30,"2,700",30,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
300,Pierre Lees-Melou,frFRA,MF,Brest,31,1993,20,17,"1,526",17,2,2,4,2,0,0,7,0,1.3,1.3,2.8,4,23,105,36,0.12,0.12,0.24,0.12,0.24,0.07,0.16,0.24,0.07,0.24,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
301,Jordan Lefort,frFRA,DF,Angers,30,1993,34,34,"3,060",34,0,1,1,0,0,0,3,0,0.6,0.6,1.1,1.6,6,89,13,0,0.03,0.03,0,0.03,0.02,0.03,0.05,0.02,0.05,Matches
302,Félix Lemaréchal,frFRA,"MF,FW",Strasbourg,20,2003,27,20,"1,779",19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.2,0.15,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,Matches
303,Donovan Léon,gfGUF,GK,Auxerre,31,1992,32,32,"2,880",32,0,2,2,0,0,0,4,0,0,0,0.4,0.4,0,1,0,0,0.06,0.06,0,0.06,0,0.01,0.01,0,0.01,Matches
304,Esteban Lepaul,frFRA,FW,Angers,24,2000,28,18,"1,629",18.1,9,0,9,9,0,0,2,0,5.1,5.1,0.8,6,26,20,68,0.5,0,0.5,0.5,0.5,0.28,0.05,0.33,0.28,0.33,Matches
305,Johann Lepenant,frFRA,MF,Nantes,21,2002,29,23,"2,048",22.8,2,1,3,2,0,0,3,0,1.4,1.4,0.9,2.3,25,89,62,0.09,0.04,0.13,0.09,0.13,0.06,0.04,0.1,0.06,0.1,Matches
306,Louis Leroux,frFRA,"MF,DF",Nantes,18,2006,16,8,816,9.1,2,1,3,2,0,0,1,0,1.5,1.5,1.3,2.8,11,31,14,0.22,0.11,0.33,0.22,0.33,0.16,0.15,0.31,0.16,0.31,Matches
307,Pol Lirola,esESP,DF,Marseille,26,1997,19,5,680,7.6,1,2,3,1,0,0,1,1,0.6,0.6,0.7,1.3,12,21,40,0.13,0.26,0.4,0.13,0.4,0.08,0.09,0.17,0.08,0.17,Matches
308,Gautier Lloris,frFRA,DF,Le Havre,29,1995,31,31,"2,768",30.8,2,1,3,2,0,0,5,0,1.2,1.2,0.9,2,13,99,7,0.07,0.03,0.1,0.07,0.1,0.04,0.03,0.07,0.04,0.07,Matches
309,Bradley Locko,frFRA,DF,Brest,22,2002,2,1,97,1.1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
310,Elysée Logbo,frFRA,FW,Le Havre,20,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,2,0,0,0,0,0,0.61,0,0.61,0.61,0.61,Matches
311,Anthony Lopes,ptPOR,GK,Nantes,33,1990,18,18,"1,563",17.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
312,Jordan Lotomba,chSUI,"MF,DF",Nice,25,1998,2,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,Matches
313,Tom Louchet,frFRA,"DF,MF",Nice,21,2003,22,7,775,8.6,1,0,1,1,0,0,1,0,0.8,0.8,1.2,1.9,19,36,37,0.12,0,0.12,0.12,0.12,0.09,0.14,0.22,0.09,0.22,Matches
314,Milos Lukovic,rsSRB,"FW,MF",Strasbourg,18,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
315,Othmane Maamma,maMAR,"FW,MF",Montpellier,18,2005,12,2,361,4,1,1,2,1,0,0,1,0,0.7,0.7,0.2,0.9,8,2,24,0.25,0.25,0.5,0.25,0.5,0.23,0.06,0.29,0.23,0.29,Matches
316,Deiver Machado,coCOL,"DF,MF",Lens,30,1993,27,20,"1,805",20.1,1,4,5,1,0,0,7,2,2.3,2.3,2.1,4.3,42,45,80,0.05,0.2,0.25,0.05,0.25,0.11,0.1,0.22,0.11,0.22,Matches
317,Lanroy Machine,frFRA,FW,Angers,18,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,1,0,0,0,0,0,0.62,0,0.62,0.62,0.62,Matches
318,Yvann Macon,frFRA,DF,Saint-Étienne,25,1998,12,10,790,8.8,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,25,46,40,0,0,0,0,0,0.04,0.03,0.07,0.04,0.07,Matches
319,Eros Maddy,nlNED,DF,Auxerre,23,2001,2,0,15,0.2,0,0,0,0,0,0,1,0,0,0,0.1,0.1,1,1,4,0,0,0,0,0,0,0.52,0.52,0,0.52,Matches
320,Soungoutou Magassa,frFRA,MF,Monaco,20,2003,21,12,"1,025",11.4,0,1,1,0,0,0,5,1,0.5,0.5,0.9,1.4,6,63,11,0,0.09,0.09,0,0.09,0.04,0.08,0.12,0.04,0.12,Matches
321,Hugo Magnetti,frFRA,MF,Brest,26,1998,32,27,"2,323",25.8,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,21,80,20,0.04,0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05,Matches
322,Frank Magri,cmCMR,"FW,MF",Toulouse,24,1999,31,17,"1,516",16.8,5,1,6,5,0,0,5,1,6,6,1.5,7.5,17,25,80,0.3,0.06,0.36,0.3,0.36,0.36,0.09,0.45,0.36,0.45,Matches
323,Ainsley Maitland-Niles,engENG,DF,Lyon,26,1997,32,20,"1,985",22.1,1,4,5,1,0,0,1,0,2.9,2.9,3.4,6.4,33,102,110,0.05,0.18,0.23,0.05,0.23,0.13,0.16,0.29,0.13,0.29,Matches
324,Radosław Majecki,plPOL,GK,Monaco,24,1999,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
325,Hamidou Makalou,mlMLI,"FW,MF",Brest,18,2006,4,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
326,Nikola Maksimović,rsSRB,DF,Montpellier,32,1991,7,7,581,6.5,0,0,0,0,0,0,2,0,0,0,0,0.1,1,11,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
327,Aaron Malouda,frFRA,FW,Lille,18,2005,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
328,Hianga Mananga Mbock,frFRA,MF,Brest,24,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
329,Steve Mandanda,frFRA,GK,Rennes,39,1985,18,17,"1,486",16.5,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,1,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
330,Aïssa Mandi,dzALG,DF,Lille,32,1991,24,20,"1,733",19.3,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.8,12,82,21,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
331,Orel Mangala,beBEL,MF,Lyon,26,1998,1,1,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,7,3,0,0,0,0,0,0.07,0.03,0.1,0.07,0.1,Matches
332,Sekou Mara,frFRA,"FW,MF",Strasbourg,22,2002,25,7,768,8.5,1,1,2,1,0,0,2,0,2,2,1,3,9,11,47,0.12,0.12,0.23,0.12,0.23,0.23,0.11,0.35,0.23,0.35,Matches
333,Marquinhos,brBRA,DF,Paris S-G,30,1994,22,19,"1,725",19.2,2,0,2,2,0,0,3,0,1.1,1.1,0.8,1.9,29,151,4,0.1,0,0.1,0.1,0.1,0.06,0.04,0.1,0.06,0.1,Matches
334,Ange Martial Tia,mlMLI,"MF,DF",Reims,17,2006,6,2,171,1.9,0,0,0,0,0,0,0,0,1.3,1.3,0,1.3,2,8,9,0,0,0,0,0,0.68,0.01,0.7,0.68,0.7,Matches
335,Jonas Martin,frFRA,MF,Brest,34,1990,17,5,496,5.5,1,0,1,1,0,0,2,0,0.4,0.4,0.3,0.7,8,21,9,0.18,0,0.18,0.18,0.18,0.07,0.06,0.14,0.07,0.14,Matches
336,Han-Noah Massengo,frFRA,MF,Auxerre,23,2001,17,11,"1,046",11.6,0,0,0,0,0,0,5,0,0.4,0.4,0.4,0.8,13,28,13,0,0,0,0,0,0.03,0.03,0.07,0.03,0.07,Matches
337,Clinton Mata,aoANG,DF,Lyon,31,1992,29,27,"2,370",26.3,0,4,4,0,0,0,6,0,0.2,0.2,1.4,1.6,20,88,23,0,0.15,0.15,0,0.15,0.01,0.05,0.06,0.01,0.06,Matches
338,Eliot Matazo,beBEL,MF,Monaco,22,2002,3,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,7,3,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
339,Nemanja Matić,rsSRB,MF,Lyon,35,1988,29,25,"2,010",22.3,0,1,1,0,0,0,1,0,0.1,0.1,1.3,1.3,35,150,15,0,0.04,0.04,0,0.04,0,0.06,0.06,0,0.06,Matches
