Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,Matches
496,Paolo Tsenov,,DF,Botev Vratsa,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
497,Borislav Tsonev,bgBUL,MF,Arda,29,1995,36,35,"2,989",33.2,4,0,4,4,0,0,8,0,0.12,0,0.12,0.12,0.12,Matches
498,Stefan Tsonkov,bgBUL,DF,Botev Vratsa,29,1995,20,20,"1,800",20,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
499,Stefan Tsonkov,bgBUL,DF,PFC Hebar Pazardzhik,29,1995,15,15,"1,350",15,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
500,Juvhel Tsoumou,cgCGO,FW,PFC Hebar Pazardzhik,33,1990,9,3,257,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Wenderson Tsunami,brBRA,MF,Levski Sofia,28,1996,30,28,"2,538",28.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
502,Momchil Tsvetanov,bgBUL,MF,FK Levski 2005,33,1990,34,25,"2,221",24.7,1,0,1,0,1,1,1,1,0.04,0,0.04,0,0,Matches
503,Aleksandar Tsvetkov,bgBUL,MF,FC Spartak Varna,33,1990,34,22,"2,138",23.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
504,Ivan Turitsov,bgBUL,DF,CSKA Sofia,25,1999,25,12,"1,248",13.9,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
505,Boris Tyutyukov,bgBUL,FW,Arda,26,1997,11,2,194,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
506,Anthony Ujah,ngNGA,FW,Botev Plovdiv,33,1990,1,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
507,Ehije Ukaki,ngNGA,DF,Botev Plovdiv,19,2004,34,27,"2,139",23.8,7,0,7,7,0,0,7,0,0.29,0,0.29,0.29,0.29,Matches
508,Parvizdzhon Umarbayev,tjTJK,MF,Loko Plovdiv,29,1994,16,15,"1,110",12.3,2,0,2,1,1,1,3,0,0.16,0,0.16,0.08,0.08,Matches
509,Parvizdzhon Umarbayev,tjTJK,MF,CSKA 1948,29,1994,12,8,714,7.9,2,0,2,2,0,0,2,0,0.25,0,0.25,0.25,0.25,Matches
510,Toma Ushagelov,bgBUL,FW,PFC Hebar Pazardzhik,22,2002,11,1,150,1.7,1,0,1,1,0,0,0,0,0.6,0,0.6,0.6,0.6,Matches
511,Ivan Uzunov,bgBUL,MF,Loko Plovdiv,20,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
512,Viktorio Valkov,bgBUL,DF,Beroe,18,2006,10,5,439,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
513,Mariyan Vangelov,bgBUL,MF,Botev Plovdiv,21,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
514,Georgi Varbanov,bgBUL,DF,Septemvri Sofia,23,2000,31,23,"2,010",22.3,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
515,Artem Varganov,ruRUS,DF,Slavia Sofia,19,2004,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
516,Ivan Vasilev,bgBUL,FW,Botev Vratsa,23,2001,8,2,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
517,Lyubomir Vasilev,bgBUL,GK,Botev Vratsa,18,2005,3,2,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
518,Simeon Vasilev,bgBUL,DF,CSKA 1948,18,2005,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
519,Velislav Vasilev,bgBUL,MF,Cherno More,23,2001,8,1,153,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
520,Tiago Veiga,ptPOR,FW,FK Levski 2005,23,2000,15,11,933,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
521,Kostadin Velchev,,DF,PFC Hebar Pazardzhik,,,6,2,197,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
522,Stefan Velev,bgBUL,MF,Botev Vratsa,35,1989,12,1,317,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
523,Nikola Velichkovski,mkMKD,FW,Septemvri Sofia,18,2005,13,1,225,2.5,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
524,Martin Velickov,bgBUL,GK,FC Spartak Varna,24,1999,32,32,"2,863",31.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
525,Viacheslav Veliev,uaUKR,FW,Arda,24,2000,14,14,"1,260",14,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Viacheslav Veliev,uaUKR,FW,FK Levski 2005,24,2000,13,11,"1,040",11.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
527,Dimitar Velkovski,bgBUL,"DF,MF",Arda,29,1995,30,27,"2,394",26.6,2,0,2,2,0,0,8,0,0.08,0,0.08,0.08,0.08,Matches
528,Olivier Verdon,bjBEN,DF,Ludogorets,28,1995,27,24,"2,142",23.8,3,0,3,2,1,1,6,0,0.13,0,0.13,0.08,0.08,Matches
529,Caio Vidal,brBRA,"FW,MF",Ludogorets,23,2000,31,22,"1,959",21.8,4,0,4,4,0,0,2,1,0.18,0,0.18,0.18,0.18,Matches
530,Nikola Videnov,bgBUL,GK,FC Spartak Varna,22,2002,2,1,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
531,Ivaylo Videv,bgBUL,DF,Botev Plovdiv,18,2006,9,2,259,2.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
532,Toni Vidović,hrCRO,FW,PFC Hebar Pazardzhik,25,1999,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
533,Thibaut Vion,frFRA,"DF,FW",CSKA Sofia,30,1993,32,29,"2,642",29.4,2,0,2,2,0,0,6,0,0.07,0,0.07,0.07,0.07,Matches
534,Petar Vitanov,bgBUL,MF,CSKA 1948,29,1995,22,17,"1,452",16.1,4,0,4,4,0,0,3,0,0.25,0,0.25,0.25,0.25,Matches
535,Vitinho,brBRA,FW,Septemvri Sofia,22,2002,29,11,"1,055",11.7,1,0,1,1,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
536,Emil Viyachki,bgBUL,DF,Arda,34,1990,33,33,"2,937",32.6,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
537,Boze Vukoja,baBIH,MF,PFC Hebar Pazardzhik,26,1998,4,4,322,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
538,Dušan Vuković,meMNE,MF,PFC Hebar Pazardzhik,21,2003,25,15,"1,256",14,3,0,3,3,0,0,3,0,0.21,0,0.21,0.21,0.21,Matches
539,Antonio Vutov,bgBUL,"FW,MF",FC Spartak Varna,28,1996,31,26,"2,273",25.3,7,0,7,5,2,2,8,0,0.28,0,0.28,0.2,0.2,Matches
540,Svetoslav Vutsov,bgBUL,GK,Levski Sofia,22,2002,11,11,990,11,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
541,Svetoslav Vutsov,bgBUL,GK,Slavia Sofia,22,2002,14,14,"1,260",14,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
542,Aslak Witry,noNOR,DF,Ludogorets,28,1996,27,20,"1,858",20.6,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
543,Xande,brBRA,MF,FC Spartak Varna,23,2001,14,5,511,5.7,2,0,2,2,0,0,1,0,0.35,0,0.35,0.35,0.35,Matches
544,Aleksandar Yanchev,bgBUL,FW,FC Spartak Varna,20,2004,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
545,Andrey Yordanov,bgBUL,FW,Botev Plovdiv,22,2001,19,12,"1,127",12.5,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
546,Ivan Yordanov,bgBUL,MF,Ludogorets,23,2000,18,6,623,6.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
547,Tonislav Yordanov,bgBUL,FW,Arda,25,1998,35,32,"2,608",29,11,0,11,11,0,0,5,1,0.38,0,0.38,0.38,0.38,Matches
548,Stanislav Yovkov,bgBUL,DF,Beroe,16,2007,7,6,466,5.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
549,Kristiyan Yovov,bgBUL,MF,Botev Vratsa,18,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
550,Oktay Yusein,bgBUL,FW,FK Levski 2005,24,2000,15,1,239,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Serkan Yusein,bgBUL,MF,Arda,28,1996,14,5,520,5.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
552,Serkan Yusein,bgBUL,MF,FK Levski 2005,28,1996,14,14,"1,191",13.2,3,0,3,2,1,1,2,0,0.23,0,0.23,0.15,0.15,Matches
553,Oleksiy Zbun,uaUKR,FW,PFC Hebar Pazardzhik,27,1997,14,6,757,8.4,1,0,1,1,0,1,3,1,0.12,0,0.12,0.12,0.12,Matches
554,Mario Zebić,hrCRO,DF,PFC Hebar Pazardzhik,28,1995,15,15,"1,338",14.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
555,Gabriel Zlatanov,bgBUL,DF,Botev Plovdiv,19,2005,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
556,Nikolay Zlatev,bgBUL,FW,Cherno More,19,2004,19,13,980,10.9,2,0,2,2,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
