Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Ramiro Franco,mxMEX,DF,Tijuana,20,2003,13,6,642,7.1,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,6,17,3,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches
227,Ramiro Franco,mxMEX,DF,Mazatlán,20,2003,8,4,365,4.1,0,0,0,0,0,0,2,0,0.3,0.3,0,0.3,2,15,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
228,Adonis Frías,arARG,"DF,MF",León,26,1998,14,10,854,9.5,1,1,2,0,1,2,4,1,1.9,0.4,0.3,0.7,14,32,9,0.11,0.11,0.21,0,0.11,0.2,0.03,0.24,0.04,0.07,Matches
229,Raymundo Fulgencio,mxMEX,"FW,MF",Atlas,24,2000,17,13,"1,053",11.7,1,4,5,1,0,0,2,0,0.5,0.5,2.3,2.8,17,57,57,0.09,0.34,0.43,0.09,0.43,0.05,0.2,0.24,0.05,0.24,Matches
230,Raymundo Fulgencio,mxMEX,FW,UANL,24,2000,5,1,163,1.8,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,6,6,10,0,0,0,0,0,0.15,0.3,0.45,0.15,0.45,Matches
231,Rogelio Funes Mori,mxMEX,FW,UNAM,33,1991,29,12,"1,201",13.3,1,2,3,1,0,0,5,0,4.7,4.7,0.8,5.5,14,25,82,0.07,0.15,0.22,0.07,0.22,0.35,0.06,0.41,0.35,0.41,Matches
232,Eduardo Gabriel,brBRA,DF,Pachuca,28,1996,15,14,"1,292",14.4,0,1,1,0,0,0,5,1,0.7,0.7,0.7,1.5,3,31,1,0,0.07,0.07,0,0.07,0.05,0.05,0.1,0.05,0.1,Matches
233,Benjamín Galdames,mxMEX,"MF,FW",Atlético,23,2001,20,3,505,5.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,18,27,63,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,Matches
234,José Galindo,mxMEX,"DF,MF",UNAM,26,1998,2,1,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
235,Jesús Gallardo,mxMEX,DF,Toluca,29,1994,31,29,"2,536",28.2,7,7,14,7,0,0,6,0,2.4,2.4,6.6,8.9,80,97,209,0.25,0.25,0.5,0.25,0.5,0.08,0.23,0.32,0.08,0.32,Matches
236,Bryan Gamboa,mxMEX,"MF,FW",Cruz Azul,22,2002,3,0,36,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,0,0,4,2.5,0,2.5,2.5,2.5,0.22,0,0.22,0.22,0.22,Matches
237,Aitor García,esESP,"FW,MF",FC Juárez,30,1994,13,3,422,4.7,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.3,23,9,35,0.21,0.21,0.43,0.21,0.43,0.23,0.05,0.28,0.23,0.28,Matches
238,Amaury García,mxMEX,"MF,FW",Cruz Azul,22,2001,5,0,22,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
239,Brian García,mxMEX,DF,Toluca,26,1997,23,19,"1,540",17.1,1,1,2,1,0,0,3,0,0.9,0.9,0.9,1.8,41,58,108,0.06,0.06,0.12,0.06,0.12,0.05,0.05,0.11,0.05,0.11,Matches
240,Denzell García,mxMEX,"DF,MF",FC Juárez,20,2003,20,16,"1,498",16.6,0,1,1,0,0,0,2,0,0.3,0.3,0.7,1.1,12,89,22,0,0.06,0.06,0,0.06,0.02,0.04,0.06,0.02,0.06,Matches
241,Eduardo García,mxMEX,GK,Guadalajara,22,2002,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
242,Francisco García,mxMEX,FW,América,20,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,2,0,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
243,Gael García,mxMEX,FW,Guadalajara,16,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches
244,Jorge García,mxMEX,"MF,FW",Cruz Azul,22,2002,3,0,77,0.9,0,0,0,0,0,0,1,0,0,0,0.1,0.1,1,3,5,0,0,0,0,0,0,0.16,0.16,0,0.16,Matches
245,José García,mxMEX,DF,FC Juárez,28,1996,18,14,"1,285",14.3,2,0,2,2,0,0,4,1,0.5,0.5,0,0.5,1,21,1,0.14,0,0.14,0.14,0.14,0.04,0,0.04,0.04,0.04,Matches
246,Luan Garcia,brBRA,DF,Toluca,31,1993,29,24,"2,209",24.5,2,0,2,2,0,0,3,0,1.4,1.4,0.2,1.6,11,68,7,0.08,0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,Matches
247,Luis García,mxMEX,"MF,FW",Puebla,31,1993,7,0,117,1.3,0,0,0,0,0,0,0,0,0,0,0.6,0.6,6,2,11,0,0,0,0,0,0,0.44,0.44,0,0.44,Matches
248,Mateo García,arARG,"MF,FW",Atlas,27,1996,17,2,408,4.5,0,0,0,0,0,0,0,1,0.5,0.5,0.2,0.7,12,12,24,0,0,0,0,0,0.11,0.04,0.14,0.11,0.14,Matches
249,Miguel Garcia,mxMEX,"DF,MF",Atlético,22,2001,13,9,858,9.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,10,39,4,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,Matches
250,Bryan Garnica,mxMEX,"FW,DF",Puebla,28,1996,8,1,210,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,2,17,0,0,0,0,0,0.07,0.04,0.11,0.07,0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Bryan Garnica,mxMEX,"FW,DF",Necaxa,28,1996,15,11,"1,002",11.1,0,0,0,0,0,0,1,1,0.2,0.2,1.5,1.7,17,50,70,0,0,0,0,0,0.01,0.14,0.15,0.01,0.15,Matches
252,César Garza,mxMEX,MF,Monterrey,19,2005,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
253,Jesús Garza,mxMEX,DF,UANL,24,2000,24,15,"1,262",14,2,2,4,2,0,0,6,0,0.4,0.4,1.5,1.8,17,64,79,0.14,0.14,0.29,0.14,0.29,0.03,0.1,0.13,0.03,0.13,Matches
254,Giorgos Giakoumakis,grGRE,FW,Cruz Azul,29,1994,26,16,"1,333",14.8,8,7,15,8,0,0,8,0,5.8,5.8,2.2,8,13,17,74,0.54,0.47,1.01,0.54,1.01,0.39,0.15,0.54,0.39,0.54,Matches
255,André-Pierre Gignac,frFRA,FW,UANL,38,1985,19,13,"1,105",12.3,7,1,8,5,2,3,2,0,6.1,3.8,1,4.8,18,27,71,0.57,0.08,0.65,0.41,0.49,0.5,0.08,0.58,0.31,0.39,Matches
256,Faber Gil,coCOL,"FW,MF",Pachuca,29,1995,9,2,283,3.1,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,21,7,36,0,0,0,0,0,0.16,0.2,0.35,0.16,0.35,Matches
257,Said Godínez,mxMEX,MF,Mazatlán,19,2004,4,3,206,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,4,7,5,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
258,Alejandro Gómez,mxMEX,"DF,MF",Tijuana,22,2002,27,25,"2,053",22.8,0,3,3,0,0,0,4,0,1.2,1.2,1.2,2.4,21,100,52,0,0.13,0.13,0,0.13,0.05,0.05,0.11,0.05,0.11,Matches
259,Diego Gómez,mxMEX,"MF,FW",Necaxa,20,2003,14,5,463,5.1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,0,0,Matches
260,Emiliano Gómez,uyURU,"FW,MF",Puebla,22,2001,26,23,"2,054",22.8,5,0,5,4,1,1,1,0,5.5,4.7,2.7,7.4,57,29,146,0.22,0,0.22,0.18,0.18,0.24,0.12,0.36,0.21,0.33,Matches
261,Luis Gómez,mxMEX,"DF,FW",Santos,17,2007,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Matches
262,Miguel Gómez,mxMEX,DF,Guadalajara,21,2002,8,6,559,6.2,1,1,2,1,0,0,1,0,0.1,0.1,0.5,0.6,8,18,26,0.16,0.16,0.32,0.16,0.32,0.02,0.08,0.1,0.02,0.1,Matches
263,Jaime Gómez Valencia,mxMEX,"DF,MF",Querétaro,31,1993,20,12,"1,060",11.8,0,1,1,0,0,0,4,1,0.2,0.2,0.5,0.6,10,50,19,0,0.08,0.08,0,0.08,0.01,0.04,0.05,0.01,0.05,Matches
264,Alfonso González,mxMEX,"FW,MF",Pachuca,29,1994,19,7,693,7.7,4,1,5,4,0,0,1,1,2.5,2.5,1.1,3.6,16,19,51,0.52,0.13,0.65,0.52,0.65,0.33,0.14,0.47,0.33,0.47,Matches
265,Armando González,mxMEX,FW,Guadalajara,21,2003,18,6,647,7.2,3,1,4,3,0,0,1,0,3.6,3.6,0.8,4.4,3,9,34,0.42,0.14,0.56,0.42,0.56,0.5,0.11,0.61,0.5,0.61,Matches
266,Bryan González,mxMEX,DF,Pachuca,21,2003,30,30,"2,573",28.6,0,1,1,0,0,0,3,2,1.6,1.6,2.2,3.8,80,147,117,0,0.03,0.03,0,0.03,0.06,0.08,0.13,0.06,0.13,Matches
267,Pablo González Díaz,mxMEX,MF,Puebla,32,1992,28,22,"1,903",21.1,1,0,1,1,0,0,3,0,0.2,0.2,0.2,0.4,11,55,11,0.05,0,0.05,0.05,0.05,0.01,0.01,0.02,0.01,0.02,Matches
268,Diego González,pyPAR,"MF,FW",Atlas,21,2003,15,7,773,8.6,1,3,4,1,0,0,5,0,0.8,0.8,2.1,2.9,22,27,38,0.12,0.35,0.47,0.12,0.47,0.09,0.25,0.34,0.09,0.34,Matches
269,Hugo González Durán,mxMEX,GK,Mazatlán,33,1990,34,34,"3,015",33.5,0,0,0,0,0,0,5,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
270,Carlos González Espínola,pyPAR,FW,Tijuana,31,1993,11,8,580,6.4,2,0,2,2,0,0,2,0,2.3,2.3,0.7,3,4,7,34,0.31,0,0.31,0.31,0.31,0.36,0.11,0.47,0.36,0.47,Matches
271,Fernando González,mxMEX,"FW,MF",Querétaro,23,2001,7,1,178,2,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,8,7,15,0,0,0,0,0,0.08,0.21,0.3,0.08,0.3,Matches
272,Jair González,mxMEX,"MF,FW",Puebla,22,2002,9,0,170,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,7,12,21,0,0,0,0,0,0.06,0.14,0.2,0.06,0.2,Matches
273,Jonathan González,mxMEX,MF,FC Juárez,25,1999,22,15,"1,116",12.4,0,1,1,0,0,0,3,0,0,0,0.2,0.2,3,25,3,0,0.08,0.08,0,0.08,0,0.02,0.02,0,0.02,Matches
274,Mateo González Mora,mxMEX,DF,Puebla,15,2009,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Matches
275,Owen González,mxMEX,FW,Pachuca,21,2003,22,15,"1,147",12.7,1,2,3,1,0,0,2,0,1.6,1.6,2.3,4,45,39,156,0.08,0.16,0.24,0.08,0.24,0.13,0.18,0.31,0.13,0.31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Fernando Gorriarán,uyURU,MF,UANL,29,1994,30,30,"2,574",28.6,5,1,6,5,0,0,4,0,2.6,2.6,1.7,4.3,38,215,108,0.17,0.03,0.21,0.17,0.21,0.09,0.06,0.15,0.09,0.15,Matches
277,Ismael Govea,mxMEX,DF,Santos,27,1997,16,11,"1,011",11.2,0,0,0,0,0,0,2,1,0.2,0.2,0.4,0.6,9,35,18,0,0,0,0,0,0.02,0.03,0.05,0.02,0.05,Matches
278,Omar Govea,mxMEX,MF,Guadalajara,28,1996,14,4,448,5,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,10,48,9,0,0,0,0,0,0.08,0.03,0.12,0.08,0.12,Matches
279,Andrés Guardado,mxMEX,MF,León,37,1986,25,15,"1,380",15.3,2,1,3,2,0,0,4,0,1.2,1.2,1.7,2.9,14,66,23,0.13,0.07,0.2,0.13,0.2,0.08,0.11,0.19,0.08,0.19,Matches
280,Andrés Gudiño,mxMEX,GK,Cruz Azul,27,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
281,Javier Güemez,mxMEX,MF,Santos,32,1991,16,16,"1,386",15.4,1,3,4,1,0,0,3,0,1.2,1.2,2.5,3.8,12,109,35,0.06,0.19,0.26,0.06,0.26,0.08,0.16,0.25,0.08,0.25,Matches
282,Javier Güemez,mxMEX,MF,Atlético,32,1991,16,9,901,10,1,3,4,1,0,0,1,0,0.9,0.9,2,2.9,13,73,35,0.1,0.3,0.4,0.1,0.4,0.09,0.2,0.29,0.09,0.29,Matches
283,Edgar Guerra,coCOL,"DF,MF",León,23,2001,22,10,"1,070",11.9,0,2,2,0,0,0,2,1,1.1,1.1,1.6,2.8,34,31,75,0,0.17,0.17,0,0.17,0.1,0.14,0.23,0.1,0.23,Matches
284,Carlos Guillen,mxMEX,"MF,FW",Atlas,20,2004,8,3,300,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.6,6,19,17,0,0,0,0,0,0.04,0.13,0.17,0.04,0.17,Matches
285,Daniel Guillén,mxMEX,DF,Atlético,22,2001,11,7,682,7.6,1,0,1,1,0,0,3,0,0.4,0.4,0,0.4,4,23,5,0.13,0,0.13,0.13,0.13,0.05,0,0.05,0.05,0.05,Matches
286,Emanuel Gularte,uyURU,DF,Puebla,26,1997,29,28,"2,509",27.9,1,0,1,1,0,0,7,1,1.5,1.5,1.4,2.9,11,56,12,0.04,0,0.04,0.04,0.04,0.06,0.05,0.1,0.06,0.1,Matches
287,Alex Gutiérrez,mxMEX,MF,Necaxa,16,2008,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
288,Alexis Gutiérrez,mxMEX,"MF,FW",Cruz Azul,24,2000,29,21,"1,696",18.8,3,5,8,3,0,0,0,0,1.7,1.7,3.3,5,33,80,94,0.16,0.27,0.42,0.16,0.42,0.09,0.18,0.26,0.09,0.26,Matches
289,Luis Gutiérrez Castellanos,mxMEX,MF,Santos,22,2002,8,6,538,6,0,1,1,0,0,0,2,0,0,0,0.3,0.4,5,12,3,0,0.17,0.17,0,0.17,0,0.06,0.06,0,0.06,Matches
290,Edson Gutiérrez,mxMEX,DF,Santos,28,1996,12,12,"1,055",11.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,40,1,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches
291,Edson Gutiérrez,mxMEX,DF,Monterrey,28,1996,8,7,586,6.5,1,0,1,1,0,0,0,0,0.1,0.1,0.2,0.3,2,24,35,0.15,0,0.15,0.15,0.15,0.01,0.03,0.04,0.01,0.04,Matches
292,Erick Gutiérrez,mxMEX,MF,Guadalajara,29,1995,29,26,"2,208",24.5,1,1,2,1,0,0,10,0,2.5,2.5,1.9,4.4,29,137,43,0.04,0.04,0.08,0.04,0.08,0.1,0.08,0.18,0.1,0.18,Matches
293,Luis Gutiérrez,mxMEX,DF,Cruz Azul,22,2001,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Matches
294,Ricardo Gutiérrez,mxMEX,GK,Mazatlán,27,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
295,Jorge Guzmán,mxMEX,"MF,DF",Atlas,20,2003,11,4,375,4.2,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.6,10,10,22,0,0.24,0.24,0,0.24,0.04,0.1,0.14,0.04,0.14,Matches
296,Nahuel Guzmán,arARG,GK,UANL,38,1986,28,28,"2,519",28,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
297,Víctor Guzmán,mxMEX,"FW,MF",Guadalajara,29,1995,17,5,699,7.8,1,1,2,1,0,0,2,0,1,1,1.9,2.8,16,50,51,0.13,0.13,0.26,0.13,0.26,0.12,0.24,0.37,0.12,0.37,Matches
298,Víctor Guzmán,mxMEX,DF,Monterrey,22,2002,21,14,"1,408",15.6,0,0,0,0,0,0,2,0,0,0,0.1,0.2,6,66,1,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
299,Helinho,brBRA,"FW,MF",Toluca,24,2000,19,7,731,8.1,3,0,3,3,0,0,1,0,1.4,1.4,0.8,2.2,36,38,74,0.37,0,0.37,0.37,0.37,0.17,0.1,0.27,0.17,0.27,Matches
300,Diego Hernández,uyURU,"MF,FW",León,24,2000,13,8,773,8.6,2,2,4,2,0,0,3,0,0.8,0.8,2.4,3.2,18,22,54,0.23,0.23,0.47,0.23,0.47,0.1,0.28,0.38,0.1,0.38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
301,Illian Hernandez,mxMEX,"FW,DF",América,24,2000,6,1,126,1.4,1,0,1,1,0,0,0,0,1.1,1.1,0.3,1.4,1,3,7,0.71,0,0.71,0.71,0.71,0.77,0.24,1,0.77,1,Matches
302,Illian Hernandez,mxMEX,"FW,MF",Pachuca,24,2000,4,1,76,0.8,1,0,1,1,0,0,0,0,0.9,0.9,0,0.9,2,1,5,1.18,0,1.18,1.18,1.18,1.08,0,1.08,1.08,1.08,Matches
303,Javier Hernández,mxMEX,FW,Guadalajara,36,1988,17,11,910,10.1,1,1,2,1,0,0,0,0,2.9,2.9,1.1,4,10,14,34,0.1,0.1,0.2,0.1,0.2,0.29,0.11,0.4,0.29,0.4,Matches
304,Jesús Hernández,mxMEX,FW,Tijuana,20,2004,1,1,45,0.5,1,0,1,1,0,0,1,0,0.3,0.3,0,0.3,0,1,3,2,0,2,2,2,0.6,0,0.6,0.6,0.6,Matches
305,Jesús Hernández,mxMEX,"FW,MF",León,22,2001,4,2,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0.1,3,11,9,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches
306,Jorge Hernández,mxMEX,GK,Querétaro,25,1998,9,9,810,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
307,Pedro Hernández,mxMEX,MF,León,23,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
308,Sebastián Hernández,mxMEX,"MF,FW",Querétaro,20,2004,13,7,585,6.5,0,0,0,0,0,0,4,0,0.5,0.5,0.4,0.9,4,6,21,0,0,0,0,0,0.08,0.06,0.13,0.08,0.13,Matches
309,Sergio Hernández,mxMEX,"MF,FW",Pachuca,21,2002,17,9,713,7.9,2,2,4,2,0,0,2,0,1.2,1.2,1.2,2.3,21,22,64,0.25,0.25,0.5,0.25,0.5,0.15,0.15,0.29,0.15,0.29,Matches
310,Alberto Herrera,mxMEX,"MF,FW",Puebla,23,2001,22,12,957,10.6,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,3,33,29,0,0,0,0,0,0.03,0.04,0.07,0.03,0.07,Matches
311,Héctor Herrera,mxMEX,MF,Toluca,34,1990,12,5,462,5.1,0,2,2,0,0,0,2,0,0.1,0.1,0.5,0.6,6,39,7,0,0.39,0.39,0,0.39,0.02,0.1,0.13,0.02,0.13,Matches
312,Ozziel Herrera,mxMEX,"FW,MF",UANL,23,2001,27,11,"1,134",12.6,5,1,6,4,1,1,2,0,2.6,1.8,2.1,3.9,42,43,112,0.4,0.08,0.48,0.32,0.4,0.2,0.17,0.37,0.14,0.31,Matches
313,Héctor Holguín,mxMEX,GK,Santos,23,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
314,Santiago Homenchenko,uyURU,MF,Pachuca,20,2003,10,6,467,5.2,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,3,41,6,0.19,0,0.19,0.19,0.19,0.13,0.02,0.15,0.13,0.15,Matches
315,César Huerta,mxMEX,"FW,MF",UNAM,23,2000,15,14,"1,290",14.3,5,3,8,4,1,2,5,0,5.6,4,3.7,7.7,67,65,152,0.35,0.21,0.56,0.28,0.49,0.39,0.26,0.65,0.28,0.54,Matches
316,Rodrigo Huescas,mxMEX,DF,Cruz Azul,20,2003,1,1,90,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,5,8,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
317,Avilés Hurtado,coCOL,"FW,MF",FC Juárez,37,1987,16,4,432,4.8,1,0,1,0,1,1,1,0,1.3,0.5,0.9,1.5,17,39,48,0.21,0,0.21,0,0,0.28,0.19,0.47,0.11,0.3,Matches
318,Nicolás Ibáñez,arARG,FW,UANL,29,1994,32,21,"1,930",21.4,6,1,7,5,1,1,2,1,8.3,7.5,1.8,9.2,18,30,96,0.28,0.05,0.33,0.23,0.28,0.39,0.08,0.47,0.35,0.43,Matches
319,Oussama Idrissi,maMAR,"FW,MF",Pachuca,28,1996,32,28,"2,345",26.1,3,9,12,3,0,0,9,1,2.7,2.7,5.9,8.6,153,172,308,0.12,0.35,0.46,0.12,0.46,0.1,0.23,0.33,0.1,0.33,Matches
320,Jefferson Intriago,ecECU,MF,Mazatlán,28,1996,16,11,935,10.4,0,0,0,0,0,0,3,0,0.1,0.1,0,0.1,6,39,11,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
321,Hugo Isaác Rodríguez,mxMEX,DF,Santos,34,1990,2,1,76,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
322,Mauricio Isais,mxMEX,"DF,MF",León,23,2001,7,3,266,3,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,8,10,16,0.34,0,0.34,0.34,0.34,0.07,0.02,0.09,0.07,0.09,Matches
323,Omar Israel Mendoza,mxMEX,DF,Querétaro,35,1988,26,22,"1,958",21.8,0,2,2,0,0,0,5,1,0.1,0.1,1.4,1.5,18,79,44,0,0.09,0.09,0,0.09,0.01,0.06,0.07,0.01,0.07,Matches
324,José Iván Rodríguez,mxMEX,MF,Necaxa,28,1996,15,14,"1,226",13.6,1,0,1,1,0,0,2,0,0.2,0.2,0.3,0.5,7,80,13,0.07,0,0.07,0.07,0.07,0.01,0.02,0.04,0.01,0.04,Matches
325,Tristhan Jaimes,mxMEX,"MF,FW",Puebla,21,2003,3,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
326,Cristian Jiménez,mxMEX,DF,Cruz Azul,22,2002,2,1,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
327,Oscar Jiménez,mxMEX,GK,León,35,1988,8,8,720,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
328,Miguel Jiménez Ponce,mxMEX,GK,Puebla,34,1990,24,24,"2,160",24,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
329,Ricardo Jiménez,mxMEX,MF,Necaxa,18,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,Tahiel Jiménez,mxMEX,"FW,MF",Santos,18,2006,23,10,966,10.7,1,0,1,1,0,0,4,0,2.2,2.2,0.5,2.7,10,24,38,0.09,0,0.09,0.09,0.09,0.2,0.05,0.25,0.2,0.25,Matches
331,Joaquim,brBRA,DF,UANL,25,1998,28,28,"2,493",27.7,2,2,4,2,0,0,8,0,5,5,1.5,6.5,24,81,15,0.07,0.07,0.14,0.07,0.14,0.18,0.05,0.23,0.18,0.23,Matches
332,José Joaquín Esquivel,mxMEX,DF,Mazatlán,26,1998,15,9,806,9,0,1,1,0,0,0,3,0,0.1,0.1,1.4,1.5,8,29,5,0,0.11,0.11,0,0.11,0.01,0.16,0.17,0.01,0.17,Matches
333,Julio José González,mxMEX,GK,Puebla,33,1991,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
334,Julio José González,mxMEX,GK,UNAM,33,1991,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
335,Juan José Sánchez,mxMEX,DF,UANL,26,1998,12,7,662,7.4,0,0,0,0,0,0,4,0,0.2,0.2,0,0.2,1,31,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
336,José Juan Macías,mxMEX,"FW,MF",Santos,24,1999,3,0,57,0.6,1,0,1,0,1,1,0,0,0.8,0,0,0,1,3,2,1.58,0,1.58,0,0,1.24,0,1.24,0,0,Matches
337,Ramón Juárez,mxMEX,DF,América,23,2001,24,18,"1,704",18.9,1,1,2,1,0,0,5,0,1.4,1.4,1.1,2.6,9,40,2,0.05,0.05,0.11,0.05,0.11,0.08,0.06,0.14,0.08,0.14,Matches
338,Jhojan Julio,ecECU,"FW,DF",Tijuana,26,1998,8,2,331,3.7,1,1,2,1,0,0,1,0,0.5,0.5,0.4,0.8,4,9,36,0.27,0.27,0.54,0.27,0.54,0.12,0.11,0.23,0.12,0.23,Matches
